datetime,Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
1/22/2019 21:40,0.632856387,1.040739833,990,A20190222140,6.26,4.28,Mashhad,32980,2019,1,22,21,40,night,Winter,6.874679321,6.948426991
1/22/2019 21:40,0.514173998,1.062556449,1370,A20190222140,3.69,3.48,Zahedan,32980,2019,1,22,21,40,night,Winter,5.291588818,5.998296031
1/22/2019 23:15,0.664621379,0.807738378,1361,A20190222315,5.29,2.19,Tabriz,33075,2019,1,22,23,15,night,Winter,7.114082904,7.047018443
1/22/2019 23:20,0.622733477,0.896226571,1191,A20190222320,5.69,4.59,Tehran,33080,2019,1,22,23,20,night,Winter,7.4348542,7.675658735
1/22/2019 23:20,0.597949802,0.822224611,1322,A20190222320,5.62,4.15,Kermanshah,33080,2019,1,22,23,20,night,Winter,7.240906542,8.243603201
1/23/2019 22:20,0.632856387,1.040739833,990,A20190232220,5.53,3.23,Mashhad,34460,2019,1,23,22,20,night,Winter,6.524483445,6.899523927
1/23/2019 22:20,0.597949802,0.822224611,1322,A20190232220,7.18,3.49,Kermanshah,34460,2019,1,23,22,20,night,Winter,6.987682454,7.935544633
1/23/2019 22:20,0.664621379,0.807738378,1361,A20190232220,5.13,3.49,Tabriz,34460,2019,1,23,22,20,night,Winter,7.45761848,7.64859779
1/23/2019 22:25,0.622733477,0.896226571,1191,A20190232225,6.02,2.45,Tehran,34465,2019,1,23,22,25,night,Winter,6.653398118,7.212693077
1/23/2019 22:25,0.566533875,0.902509756,1550,A20190232225,5.71,2.58,Esfahan,34465,2019,1,23,22,25,night,Winter,6.054812437,7.165815109
1/23/2019 22:25,0.514173998,1.062556449,1370,A20190232225,3.76,5.81,Zahedan,34465,2019,1,23,22,25,night,Winter,6.575849643,6.764184632
1/24/2019 21:25,0.632856387,1.040739833,990,A20190242125,5.28,3.3,Mashhad,35845,2019,1,24,21,25,night,Winter,6.47158356,6.876820259
1/24/2019 23:05,0.622733477,0.896226571,1191,A20190242305,6.77,3.83,Tehran,35945,2019,1,24,23,5,night,Winter,7.133467346,7.949626128
1/24/2019 23:05,0.566533875,0.902509756,1550,A20190242305,6.17,2.09,Esfahan,35945,2019,1,24,23,5,night,Winter,5.923159644,6.716309029
1/24/2019 23:05,0.597949802,0.822224611,1322,A20190242305,7.09,5.31,Kermanshah,35945,2019,1,24,23,5,night,Winter,7.734021478,8.006826287
1/25/2019 22:10,0.622733477,0.896226571,1191,A20190252210,7.05,4.93,Tehran,37330,2019,1,25,22,10,night,Winter,7.521578884,7.443300376
1/25/2019 22:10,0.566533875,0.902509756,1550,A20190252210,5.05,3.71,Esfahan,37330,2019,1,25,22,10,night,Winter,6.480638468,7.452624587
1/25/2019 22:10,0.515395728,0.917694121,1491,A20190252210,10.2,7.26,Shiraz,37330,2019,1,25,22,10,night,Winter,7.889026194,8.174367494
1/25/2019 22:10,0.514173998,1.062556449,1370,A20190252210,6.64,7.06,Zahedan,37330,2019,1,25,22,10,night,Winter,7.42926476,8.161383631
1/25/2019 22:10,0.597949802,0.822224611,1322,A20190252210,7.58,5.15,Kermanshah,37330,2019,1,25,22,10,night,Winter,7.604825905,7.97883274
1/25/2019 22:10,0.664621379,0.807738378,1361,A20190252210,7.66,4.55,Tabriz,37330,2019,1,25,22,10,night,Winter,7.837297046,7.722609036
1/26/2019 21:15,0.632856387,1.040739833,990,A20190262115,7.27,4.35,Mashhad,38715,2019,1,26,21,15,night,Winter,6.849471137,7.041269918
1/26/2019 21:15,0.514173998,1.062556449,1370,A20190262115,8.25,4.93,Zahedan,38715,2019,1,26,21,15,night,Winter,5.964810074,5.627436246
1/26/2019 22:55,0.622733477,0.896226571,1191,A20190262255,7.34,3.72,Tehran,38815,2019,1,26,22,55,night,Winter,6.920867941,7.443508216
