Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,datetime,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
0.622733477,0.896226571,1191,A20191870955,19.66,19.13,Tehran,7/6/2019 9:55,269875,2019,7,6,9,55,day,Summer,20.58733773,18.92324052
0.573515192,1.033234917,1491,A20191880900,9.27,9.84,Birjand,7/7/2019 9:00,271260,2019,7,7,9,0,day,Summer,13.13039532,11.12024521
0.527962099,0.994139542,1754,A20191880900,10,9.59,Kerman,7/7/2019 9:00,271260,2019,7,7,9,0,day,Summer,11.59917138,10.95786718
0.622733477,0.896226571,1191,A20191880900,20.23,24.18,Tehran,7/7/2019 9:00,271260,2019,7,7,9,0,day,Summer,22.88177454,23.22841628
0.546811655,0.849451747,22,A20191881040,18.66,7.14,Ahwaz,7/7/2019 10:40,271360,2019,7,7,10,40,day,Summer,14.00132359,12.74092528
0.527962099,0.994139542,1754,A20191890940,9.43,17.87,Kerman,7/8/2019 9:40,272740,2019,7,8,9,40,day,Summer,16.00133344,14.56371857
0.546811655,0.849451747,22,A20191890945,13.43,7.64,Ahwaz,7/8/2019 9:45,272745,2019,7,8,9,45,day,Summer,14.19275771,12.68661825
0.573515192,1.033234917,1491,A20191890945,15.3,10.69,Birjand,7/8/2019 9:45,272745,2019,7,8,9,45,day,Summer,13.12414359,12.79503015
0.622733477,0.896226571,1191,A20191890945,20.58,14.48,Tehran,7/8/2019 9:45,272745,2019,7,8,9,45,day,Summer,17.96318873,17.60128017
0.527962099,0.994139542,1754,A20191900845,13.32,9.19,Kerman,7/9/2019 8:45,274125,2019,7,9,8,45,day,Summer,11.20861457,10.31357118
0.573515192,1.033234917,1491,A20191900850,13.91,12.74,Birjand,7/9/2019 8:50,274130,2019,7,9,8,50,day,Summer,14.40889828,14.41088282
0.546811655,0.849451747,22,A20191901025,17.78,12.17,Ahwaz,7/9/2019 10:25,274225,2019,7,9,10,25,day,Summer,17.85799925,16.93801359
0.622733477,0.896226571,1191,A20191901025,21.12,15.78,Tehran,7/9/2019 10:25,274225,2019,7,9,10,25,day,Summer,19.11476585,17.55783217
0.546811655,0.849451747,22,A20191910930,17.85,8.19,Ahwaz,7/10/2019 9:30,275610,2019,7,10,9,30,day,Summer,14.76468169,12.62040164
0.573515192,1.033234917,1491,A20191910930,17.96,18.64,Birjand,7/10/2019 9:30,275610,2019,7,10,9,30,day,Summer,17.54930745,15.8101912
0.573515192,1.033234917,1491,A20191920835,15.89,13.62,Birjand,7/11/2019 8:35,276995,2019,7,11,8,35,day,Summer,14.9364248,13.93594569
0.546811655,0.849451747,22,A20191921015,17.35,13.3,Ahwaz,7/11/2019 10:15,277095,2019,7,11,10,15,day,Summer,18.97514258,18.09290761
0.527962099,0.994139542,1754,A20191930915,17.23,18.99,Kerman,7/12/2019 9:15,278475,2019,7,12,9,15,day,Summer,16.43066322,14.6872462
0.546811655,0.849451747,22,A20191930920,15.9,7.7,Ahwaz,7/12/2019 9:20,278480,2019,7,12,9,20,day,Summer,14.49998361,12.32596799
0.622733477,0.896226571,1191,A20191930920,19,17.61,Tehran,7/12/2019 9:20,278480,2019,7,12,9,20,day,Summer,19.92459914,18.58019977
0.546811655,0.849451747,22,A20191941000,15.51,14.59,Ahwaz,7/13/2019 10:00,279960,2019,7,13,10,0,day,Summer,20.32978245,19.48492655
0.573515192,1.033234917,1491,A20191941000,11.22,7.81,Birjand,7/13/2019 10:00,279960,2019,7,13,10,0,day,Summer,11.32671634,10.11251357
0.527962099,0.994139542,1754,A20191941000,14.41,14.43,Kerman,7/13/2019 10:00,279960,2019,7,13,10,0,day,Summer,14.26557346,12.06694308
0.622733477,0.896226571,1191,A20191941000,20.89,14.59,Tehran,7/13/2019 10:00,279960,2019,7,13,10,0,day,Summer,18.55826332,18.04104245
0.573515192,1.033234917,1491,A20191950905,14.8,19.7,Birjand,7/14/2019 9:05,281345,2019,7,14,9,5,day,Summer,17.97796994,15.97862495
0.527962099,0.994139542,1754,A20191950905,10.25,17.78,Kerman,7/14/2019 9:05,281345,2019,7,14,9,5,day,Summer,15.773568,13.80640275
0.622733477,0.896226571,1191,A20191950905,21.77,31.21,Tehran,7/14/2019 9:05,281345,2019,7,14,9,5,day,Summer,25.53819053,26.14774599
0.546811655,0.849451747,22,A20191951045,20.6,16.66,Ahwaz,7/14/2019 10:45,281445,2019,7,14,10,45,day,Summer,21.33475317,20.27745992
0.546811655,0.849451747,22,A20191960950,22.24,25.24,Ahwaz,7/15/2019 9:50,282830,2019,7,15,9,50,day,Summer,26.87871082,26.74876335
0.573515192,1.033234917,1491,A20191960950,10.62,11.7,Birjand,7/15/2019 9:50,282830,2019,7,15,9,50,day,Summer,13.73041317,12.38759384
0.527962099,0.994139542,1754,A20191960950,11.52,16.36,Kerman,7/15/2019 9:50,282830,2019,7,15,9,50,day,Summer,15.06058155,13.57582807
0.622733477,0.896226571,1191,A20191960950,23.91,22.58,Tehran,7/15/2019 9:50,282830,2019,7,15,9,50,day,Summer,22.35464228,22.43722634
0.573515192,1.033234917,1491,A20191970855,10.23,4.82,Birjand,7/16/2019 8:55,284215,2019,7,16,8,55,day,Summer,9.645270365,7.081186802
0.527962099,0.994139542,1754,A20191970855,8.19,3.98,Kerman,7/16/2019 8:55,284215,2019,7,16,8,55,day,Summer,7.597593155,6.271155546
0.546811655,0.849451747,22,A20191971030,23.66,23.43,Ahwaz,7/16/2019 10:30,284310,2019,7,16,10,30,day,Summer,26.27873853,25.98966307
0.573515192,1.033234917,1491,A20191980935,9.81,8.99,Birjand,7/17/2019 9:35,285695,2019,7,17,9,35,day,Summer,12.1708614,10.64766331
0.527962099,0.994139542,1754,A20191980935,8.26,11.38,Kerman,7/17/2019 9:35,285695,2019,7,17,9,35,day,Summer,12.22168659,11.77058909
0.622733477,0.896226571,1191,A20191980935,20.49,21.38,Tehran,7/17/2019 9:35,285695,2019,7,17,9,35,day,Summer,21.7994863,21.32804102
0.573515192,1.033234917,1491,A20191990840,7.82,4.49,Birjand,7/18/2019 8:40,287080,2019,7,18,8,40,day,Summer,9.718883924,6.661125492
0.527962099,0.994139542,1754,A20191990840,7.76,4.68,Kerman,7/18/2019 8:40,287080,2019,7,18,8,40,day,Summer,8.321769406,6.916279344
0.546811655,0.849451747,22,A20191991020,22.57,21.87,Ahwaz,7/18/2019 10:20,287180,2019,7,18,10,20,day,Summer,25.57502023,24.36761005
0.622733477,0.896226571,1191,A20191991020,17.99,12.34,Tehran,7/18/2019 10:20,287180,2019,7,18,10,20,day,Summer,16.89212047,15.44858961
0.546811655,0.849451747,22,A20192000925,23.58,22.77,Ahwaz,7/19/2019 9:25,288565,2019,7,19,9,25,day,Summer,26.01204653,25.93680331
0.527962099,0.994139542,1754,A20192000925,6.53,12.92,Kerman,7/19/2019 9:25,288565,2019,7,19,9,25,day,Summer,13.11013561,12.36691104
0.622733477,0.896226571,1191,A20192000925,11.47,7.26,Tehran,7/19/2019 9:25,288565,2019,7,19,9,25,day,Summer,13.34332552,11.84514247
0.573515192,1.033234917,1491,A20192010830,8.82,5.64,Birjand,7/20/2019 8:30,289950,2019,7,20,8,30,day,Summer,10.64952396,8.186701426
0.546811655,0.849451747,22,A20192011005,22.2,21.8,Ahwaz,7/20/2019 10:05,290045,2019,7,20,10,5,day,Summer,25.7423024,24.37808764
0.527962099,0.994139542,1754,A20192011005,8.87,7.26,Kerman,7/20/2019 10:05,290045,2019,7,20,10,5,day,Summer,9.271972748,8.995300772
0.622733477,0.896226571,1191,A20192011010,20.37,8.99,Tehran,7/20/2019 10:10,290050,2019,7,20,10,10,day,Summer,14.49522205,12.69516669
0.546811655,0.849451747,22,A20192020910,19.21,15.14,Ahwaz,7/21/2019 9:10,291430,2019,7,21,9,10,day,Summer,21.05284634,19.29132881
0.573515192,1.033234917,1491,A20192020910,14.97,15.88,Birjand,7/21/2019 9:10,291430,2019,7,21,9,10,day,Summer,16.15794562,14.28127545
0.527962099,0.994139542,1754,A20192020910,8.87,16.27,Kerman,7/21/2019 9:10,291430,2019,7,21,9,10,day,Summer,14.82768126,13.44288944
0.546811655,0.849451747,22,A20192030955,19.59,20.83,Ahwaz,7/22/2019 9:55,292915,2019,7,22,9,55,day,Summer,24.69441212,24.37486705
0.573515192,1.033234917,1491,A20192030955,14.26,12.77,Birjand,7/22/2019 9:55,292915,2019,7,22,9,55,day,Summer,14.29623472,12.71976268
0.622733477,0.896226571,1191,A20192030955,26.8,26.59,Tehran,7/22/2019 9:55,292915,2019,7,22,9,55,day,Summer,24.08402289,23.11876132
0.573515192,1.033234917,1491,A20192040900,11.59,16.66,Birjand,7/23/2019 9:00,294300,2019,7,23,9,0,day,Summer,16.4865725,14.86521387
0.527962099,0.994139542,1754,A20192040900,14.02,18.02,Kerman,7/23/2019 9:00,294300,2019,7,23,9,0,day,Summer,15.59878626,13.47594119
0.546811655,0.849451747,22,A20192041040,24.01,24.69,Ahwaz,7/23/2019 10:40,294400,2019,7,23,10,40,day,Summer,27.02423354,26.58471386
0.546811655,0.849451747,22,A20192050940,23.55,21.19,Ahwaz,7/24/2019 9:40,295780,2019,7,24,9,40,day,Summer,25.1163424,24.37486705
0.527962099,0.994139542,1754,A20192050940,5.71,11.54,Kerman,7/24/2019 9:40,295780,2019,7,24,9,40,day,Summer,12.0769878,12.07954136
0.622733477,0.896226571,1191,A20192050945,17.09,21.42,Tehran,7/24/2019 9:45,295785,2019,7,24,9,45,day,Summer,21.84282527,21.3625812
0.573515192,1.033234917,1491,A20192060845,15.02,13.41,Birjand,7/25/2019 8:45,297165,2019,7,25,8,45,day,Summer,14.70918465,12.93997822
0.527962099,0.994139542,1754,A20192060845,8.71,6.01,Kerman,7/25/2019 8:45,297165,2019,7,25,8,45,day,Summer,8.975929532,8.032632294
0.622733477,0.896226571,1191,A20192061025,18.06,21.4,Tehran,7/25/2019 10:25,297265,2019,7,25,10,25,day,Summer,22.36518299,21.48720233
0.573515192,1.033234917,1491,A20192070930,7.84,10.21,Birjand,7/26/2019 9:30,298650,2019,7,26,9,30,day,Summer,12.91610559,11.31423756
0.527962099,0.994139542,1754,A20192070930,12.79,21.4,Kerman,7/26/2019 9:30,298650,2019,7,26,9,30,day,Summer,17.24763399,16.79290486
0.622733477,0.896226571,1191,A20192070930,17.06,24.02,Tehran,7/26/2019 9:30,298650,2019,7,26,9,30,day,Summer,22.96324087,22.8036937
0.573515192,1.033234917,1491,A20192080835,12.12,7.33,Birjand,7/27/2019 8:35,300035,2019,7,27,8,35,day,Summer,11.54921455,10.06780195
0.527962099,0.994139542,1754,A20192081015,9.73,5.66,Kerman,7/27/2019 10:15,300135,2019,7,27,10,15,day,Summer,7.741061662,8.189091248
0.622733477,0.896226571,1191,A20192081015,15.18,18.89,Tehran,7/27/2019 10:15,300135,2019,7,27,10,15,day,Summer,21.05118197,19.59599238
0.527962099,0.994139542,1754,A20192090915,9.25,17.28,Kerman,7/28/2019 9:15,301515,2019,7,28,9,15,day,Summer,15.07874303,13.17171823
0.546811655,0.849451747,22,A20192090920,15.92,9.91,Ahwaz,7/28/2019 9:20,301520,2019,7,28,9,20,day,Summer,16.44519043,13.24793259
0.573515192,1.033234917,1491,A20192090920,10.44,12.42,Birjand,7/28/2019 9:20,301520,2019,7,28,9,20,day,Summer,14.2305898,12.87420442
0.622733477,0.896226571,1191,A20192090920,17.52,9.91,Tehran,7/28/2019 9:20,301520,2019,7,28,9,20,day,Summer,15.39670181,13.02905859
0.546811655,0.849451747,22,A20192101000,18.03,20.59,Ahwaz,7/29/2019 10:00,303000,2019,7,29,10,0,day,Summer,25.20249956,24.17666035
0.573515192,1.033234917,1491,A20192101000,11.8,5.72,Birjand,7/29/2019 10:00,303000,2019,7,29,10,0,day,Summer,9.520664852,8.268104636
0.527962099,0.994139542,1754,A20192101000,13.42,12.76,Kerman,7/29/2019 10:00,303000,2019,7,29,10,0,day,Summer,12.6666069,12.73539247
0.622733477,0.896226571,1191,A20192101000,13.88,7.21,Tehran,7/29/2019 10:00,303000,2019,7,29,10,0,day,Summer,13.2735783,12.14398698
0.573515192,1.033234917,1491,A20192110905,11.72,17.26,Birjand,7/30/2019 9:05,304385,2019,7,30,9,5,day,Summer,16.60299117,14.68628171
0.527962099,0.994139542,1754,A20192110905,10.6,14.71,Kerman,7/30/2019 9:05,304385,2019,7,30,9,5,day,Summer,13.67018622,13.02235298
0.622733477,0.896226571,1191,A20192110905,10.93,6.28,Tehran,7/30/2019 9:05,304385,2019,7,30,9,5,day,Summer,13.02334313,9.825980086
0.546811655,0.849451747,22,A20192111045,15.48,6.5,Ahwaz,7/30/2019 10:45,304485,2019,7,30,10,45,day,Summer,13.3309318,10.49714068
0.546811655,0.849451747,22,A20192120950,14.45,6.83,Ahwaz,7/31/2019 9:50,305870,2019,7,31,9,50,day,Summer,13.53120425,12.24560085
0.573515192,1.033234917,1491,A20192120950,14.25,9.96,Birjand,7/31/2019 9:50,305870,2019,7,31,9,50,day,Summer,12.44678076,10.95426093
0.527962099,0.994139542,1754,A20192120950,12.06,13.25,Kerman,7/31/2019 9:50,305870,2019,7,31,9,50,day,Summer,12.77993329,12.78418141
0.622733477,0.896226571,1191,A20192120950,11.16,9.97,Tehran,7/31/2019 9:50,305870,2019,7,31,9,50,day,Summer,15.09023978,13.40207778
0.573515192,1.033234917,1491,A20192130855,7.65,2.86,Birjand,8/1/2019 8:55,307255,2019,8,1,8,55,day,Summer,7.754826308,5.15402267
0.527962099,0.994139542,1754,A20192130855,14.45,12.9,Kerman,8/1/2019 8:55,307255,2019,8,1,8,55,day,Summer,13.21048809,13.66588504
0.622733477,0.896226571,1191,A20192131035,12.34,10.34,Tehran,8/1/2019 10:35,307355,2019,8,1,10,35,day,Summer,15.4430576,14.84730216
0.546811655,0.849451747,22,A20192140935,19.41,20.1,Ahwaz,8/2/2019 9:35,308735,2019,8,2,9,35,day,Summer,25.02997783,23.19631197
0.527962099,0.994139542,1754,A20192140935,7.54,17.76,Kerman,8/2/2019 9:35,308735,2019,8,2,9,35,day,Summer,16.11099661,14.81630219
0.622733477,0.896226571,1191,A20192140935,15.97,18.04,Tehran,8/2/2019 9:35,308735,2019,8,2,9,35,day,Summer,21.02017556,18.35783705
0.573515192,1.033234917,1491,A20192150840,8.56,6.29,Birjand,8/3/2019 8:40,310120,2019,8,3,8,40,day,Summer,10.56857489,8.423620414
0.527962099,0.994139542,1754,A20192150840,8.55,5.42,Kerman,8/3/2019 8:40,310120,2019,8,3,8,40,day,Summer,8.398241099,8.317715782
0.546811655,0.849451747,22,A20192151020,14.96,8.16,Ahwaz,8/3/2019 10:20,310220,2019,8,3,10,20,day,Summer,15.14500673,12.86469103
0.622733477,0.896226571,1191,A20192151020,14.61,14.9,Tehran,8/3/2019 10:20,310220,2019,8,3,10,20,day,Summer,19.24111309,17.26898739
0.546811655,0.849451747,22,A20192160925,13.62,8.67,Ahwaz,8/4/2019 9:25,311605,2019,8,4,9,25,day,Summer,15.56545011,12.84411307
0.573515192,1.033234917,1491,A20192160925,8.14,7,Birjand,8/4/2019 9:25,311605,2019,8,4,9,25,day,Summer,10.55336447,8.961685259
0.527962099,0.994139542,1754,A20192160925,11.76,22.79,Kerman,8/4/2019 9:25,311605,2019,8,4,9,25,day,Summer,18.70787029,17.54593527
0.622733477,0.896226571,1191,A20192160925,20.28,14.96,Tehran,8/4/2019 9:25,311605,2019,8,4,9,25,day,Summer,19.14544303,17.28488282
0.546811655,0.849451747,22,A20192171005,15.6,14.98,Ahwaz,8/5/2019 10:05,313085,2019,8,5,10,5,day,Summer,21.0826436,20.26882043
0.527962099,0.994139542,1754,A20192171005,14.26,8.94,Kerman,8/5/2019 10:05,313085,2019,8,5,10,5,day,Summer,10.13934823,9.564289975
0.622733477,0.896226571,1191,A20192171010,13.2,12.69,Tehran,8/5/2019 10:10,313090,2019,8,5,10,10,day,Summer,17.6301775,16.47730999
0.546811655,0.849451747,22,A20192180910,17.66,13.31,Ahwaz,8/6/2019 9:10,314470,2019,8,6,9,10,day,Summer,19.83253716,18.19702654
0.573515192,1.033234917,1491,A20192180910,17.4,19.11,Birjand,8/6/2019 9:10,314470,2019,8,6,9,10,day,Summer,18.15298391,16.15457474
0.527962099,0.994139542,1754,A20192180910,11.78,17.76,Kerman,8/6/2019 9:10,314470,2019,8,6,9,10,day,Summer,15.82749404,14.53171124
0.622733477,0.896226571,1191,A20192180915,21.91,18.89,Tehran,8/6/2019 9:15,314475,2019,8,6,9,15,day,Summer,21.4243259,18.83670693
0.546811655,0.849451747,22,A20192190955,21.35,27.6,Ahwaz,8/7/2019 9:55,315955,2019,8,7,9,55,day,Summer,28.90680061,28.6532191
0.573515192,1.033234917,1491,A20192190955,10.98,10.21,Birjand,8/7/2019 9:55,315955,2019,8,7,9,55,day,Summer,12.52980293,12.81108926
0.527962099,0.994139542,1754,A20192190955,12.21,12.96,Kerman,8/7/2019 9:55,315955,2019,8,7,9,55,day,Summer,12.90697696,14.15915127
0.622733477,0.896226571,1191,A20192190955,24.29,26.2,Tehran,8/7/2019 9:55,315955,2019,8,7,9,55,day,Summer,25.05430084,23.0475116
0.573515192,1.033234917,1491,A20192200900,10.43,11.71,Birjand,8/8/2019 9:00,317340,2019,8,8,9,0,day,Summer,13.93940082,13.89352366
0.527962099,0.994139542,1754,A20192200900,10.61,8.02,Kerman,8/8/2019 9:00,317340,2019,8,8,9,0,day,Summer,9.880417118,9.280616026
0.622733477,0.896226571,1191,A20192200900,22.37,24.11,Tehran,8/8/2019 9:00,317340,2019,8,8,9,0,day,Summer,23.87924542,22.92031254
0.546811655,0.849451747,22,A20192201040,21.83,29.62,Ahwaz,8/8/2019 10:40,317440,2019,8,8,10,40,day,Summer,29.83655601,28.60387603
0.573515192,1.033234917,1491,A20192210940,17.41,21.62,Birjand,8/9/2019 9:40,318820,2019,8,9,9,40,day,Summer,19.46114373,17.68018237
0.527962099,0.994139542,1754,A20192210940,11.46,13.07,Kerman,8/9/2019 9:40,318820,2019,8,9,9,40,day,Summer,12.93459205,14.15768621
0.622733477,0.896226571,1191,A20192210945,22.21,20.52,Tehran,8/9/2019 9:45,318825,2019,8,9,9,45,day,Summer,22.32197294,20.53352875
0.573515192,1.033234917,1491,A20192220845,11.17,12.74,Birjand,8/10/2019 8:45,320205,2019,8,10,8,45,day,Summer,14.47379503,14.2391419
0.527962099,0.994139542,1754,A20192220845,14.06,11.98,Kerman,8/10/2019 8:45,320205,2019,8,10,8,45,day,Summer,12.30762347,14.01316112
0.546811655,0.849451747,22,A20192221025,21.85,22.64,Ahwaz,8/10/2019 10:25,320305,2019,8,10,10,25,day,Summer,26.79545087,25.92069158
0.622733477,0.896226571,1191,A20192221025,20.28,20.61,Tehran,8/10/2019 10:25,320305,2019,8,10,10,25,day,Summer,22.78881688,20.7374383
0.546811655,0.849451747,22,A20192230930,15.75,20.76,Ahwaz,8/11/2019 9:30,321690,2019,8,11,9,30,day,Summer,25.62446208,24.62194668
0.573515192,1.033234917,1491,A20192230930,9.22,7.25,Birjand,8/11/2019 9:30,321690,2019,8,11,9,30,day,Summer,10.46237142,9.497828007
0.527962099,0.994139542,1754,A20192230930,16.16,25.03,Kerman,8/11/2019 9:30,321690,2019,8,11,9,30,day,Summer,19.58003201,19.18894387
0.622733477,0.896226571,1191,A20192230930,23.16,23.88,Tehran,8/11/2019 9:30,321690,2019,8,11,9,30,day,Summer,23.89450952,22.4091386
0.573515192,1.033234917,1491,A20192240835,12.04,6.96,Birjand,8/12/2019 8:35,323075,2019,8,12,8,35,day,Summer,10.86060697,9.136588465
0.546811655,0.849451747,22,A20192241015,18.53,19.22,Ahwaz,8/12/2019 10:15,323175,2019,8,12,10,15,day,Summer,24.54543108,21.6464069
0.527962099,0.994139542,1754,A20192241015,12.4,10.6,Kerman,8/12/2019 10:15,323175,2019,8,12,10,15,day,Summer,11.01401933,11.28348491
0.622733477,0.896226571,1191,A20192241015,26.75,32.97,Tehran,8/12/2019 10:15,323175,2019,8,12,10,15,day,Summer,28.00779037,26.54676275
0.527962099,0.994139542,1754,A20192250915,16.59,23.39,Kerman,8/13/2019 9:15,324555,2019,8,13,9,15,day,Summer,18.52272008,17.72709087
0.546811655,0.849451747,22,A20192250920,25.44,26.1,Ahwaz,8/13/2019 9:20,324560,2019,8,13,9,20,day,Summer,28.54163416,27.30921632
0.573515192,1.033234917,1491,A20192250920,10.31,10.54,Birjand,8/13/2019 9:20,324560,2019,8,13,9,20,day,Summer,12.87258162,11.19557448
0.622733477,0.896226571,1191,A20192250920,25.57,17.77,Tehran,8/13/2019 9:20,324560,2019,8,13,9,20,day,Summer,20.69104966,18.47920366
0.546811655,0.849451747,22,A20192261000,27.03,24.62,Ahwaz,8/14/2019 10:00,326040,2019,8,14,10,0,day,Summer,28.10480849,26.60439509
0.573515192,1.033234917,1491,A20192261000,7.83,4.94,Birjand,8/14/2019 10:00,326040,2019,8,14,10,0,day,Summer,8.108510345,7.351419236
0.527962099,0.994139542,1754,A20192261000,10.76,9.94,Kerman,8/14/2019 10:00,326040,2019,8,14,10,0,day,Summer,10.55423874,10.91651953
0.622733477,0.896226571,1191,A20192261000,18.64,10.11,Tehran,8/14/2019 10:00,326040,2019,8,14,10,0,day,Summer,15.49662553,14.40252779
0.573515192,1.033234917,1491,A20192270905,5.73,3.28,Birjand,8/15/2019 9:05,327425,2019,8,15,9,5,day,Summer,7.61501252,5.576888274
0.527962099,0.994139542,1754,A20192270905,7.13,5.31,Kerman,8/15/2019 9:05,327425,2019,8,15,9,5,day,Summer,7.761397843,8.193493269
0.622733477,0.896226571,1191,A20192270905,16.21,11.35,Tehran,8/15/2019 9:05,327425,2019,8,15,9,5,day,Summer,16.62789977,15.69764421
0.546811655,0.849451747,22,A20192271045,31.69,23.58,Ahwaz,8/15/2019 10:45,327525,2019,8,15,10,45,day,Summer,27.22634074,26.25835586
0.546811655,0.849451747,22,A20192280950,31.06,30.86,Ahwaz,8/16/2019 9:50,328910,2019,8,16,9,50,day,Summer,30.15176919,29.44222104
0.573515192,1.033234917,1491,A20192280950,6.72,2.12,Birjand,8/16/2019 9:50,328910,2019,8,16,9,50,day,Summer,5.888687372,3.833032552
0.527962099,0.994139542,1754,A20192280950,5.94,7.45,Kerman,8/16/2019 9:50,328910,2019,8,16,9,50,day,Summer,8.691975442,9.714676149
0.622733477,0.896226571,1191,A20192280950,11.6,6.91,Tehran,8/16/2019 9:50,328910,2019,8,16,9,50,day,Summer,12.63408609,11.96468849
0.546811655,0.849451747,22,A20192291030,29.61,26.13,Ahwaz,8/17/2019 10:30,330390,2019,8,17,10,30,day,Summer,28.70548234,27.08556269
0.622733477,0.896226571,1191,A20192291035,9.02,5.48,Tehran,8/17/2019 10:35,330395,2019,8,17,10,35,day,Summer,10.96656587,9.732377563
0.546811655,0.849451747,22,A20192300935,28.68,29.01,Ahwaz,8/18/2019 9:35,331775,2019,8,18,9,35,day,Summer,29.64973619,28.77340083
0.573515192,1.033234917,1491,A20192300935,4.26,1.02,Birjand,8/18/2019 9:35,331775,2019,8,18,9,35,day,Summer,5.244403739,2.490297686
0.622733477,0.896226571,1191,A20192300935,10.19,8.29,Tehran,8/18/2019 9:35,331775,2019,8,18,9,35,day,Summer,13.95551469,12.10044276
0.573515192,1.033234917,1491,A20192310840,5.54,1.63,Birjand,8/19/2019 8:40,333160,2019,8,19,8,40,day,Summer,6.632987058,2.526715135
0.527962099,0.994139542,1754,A20192310840,4.93,2.17,Kerman,8/19/2019 8:40,333160,2019,8,19,8,40,day,Summer,5.741677199,3.987793479
0.546811655,0.849451747,22,A20192311020,27.98,24.75,Ahwaz,8/19/2019 10:20,333260,2019,8,19,10,20,day,Summer,28.0963191,26.62624608
0.622733477,0.896226571,1191,A20192311020,12.58,9.4,Tehran,8/19/2019 10:20,333260,2019,8,19,10,20,day,Summer,14.55676781,12.86606036
0.546811655,0.849451747,22,A20192320925,23.84,19.85,Ahwaz,8/20/2019 9:25,334645,2019,8,20,9,25,day,Summer,25.02615499,21.60307339
0.573515192,1.033234917,1491,A20192320925,5.45,3.54,Birjand,8/20/2019 9:25,334645,2019,8,20,9,25,day,Summer,7.316106426,6.014152247
0.527962099,0.994139542,1754,A20192320925,4.23,2.7,Kerman,8/20/2019 9:25,334645,2019,8,20,9,25,day,Summer,5.491276937,5.310157082
0.622733477,0.896226571,1191,A20192320925,13.32,7.17,Tehran,8/20/2019 9:25,334645,2019,8,20,9,25,day,Summer,13.11699289,11.87693155
0.573515192,1.033234917,1491,A20192330830,6.28,2.62,Birjand,8/21/2019 8:30,336030,2019,8,21,8,30,day,Summer,7.49206489,5.239483618
0.546811655,0.849451747,22,A20192331005,22.99,21.28,Ahwaz,8/21/2019 10:05,336125,2019,8,21,10,5,day,Summer,26.10471079,24.3421601
0.527962099,0.994139542,1754,A20192331005,5.36,3.18,Kerman,8/21/2019 10:05,336125,2019,8,21,10,5,day,Summer,5.334209802,5.650775471
0.622733477,0.896226571,1191,A20192331010,12.97,7.6,Tehran,8/21/2019 10:10,336130,2019,8,21,10,10,day,Summer,13.04958564,11.94572375
0.573515192,1.033234917,1491,A20192340910,10.86,10.39,Birjand,8/22/2019 9:10,337510,2019,8,22,9,10,day,Summer,12.40099068,11.1788965
0.527962099,0.994139542,1754,A20192340910,6.62,5.32,Kerman,8/22/2019 9:10,337510,2019,8,22,9,10,day,Summer,7.530108274,8.120213868
0.622733477,0.896226571,1191,A20192340915,16.98,16.71,Tehran,8/22/2019 9:15,337515,2019,8,22,9,15,day,Summer,19.82152361,18.42020964
0.546811655,0.849451747,22,A20192350955,18.67,24.42,Ahwaz,8/23/2019 9:55,338995,2019,8,23,9,55,day,Summer,27.66323651,26.62923378
0.573515192,1.033234917,1491,A20192350955,11.67,7.94,Birjand,8/23/2019 9:55,338995,2019,8,23,9,55,day,Summer,10.20144108,10.7840846
0.527962099,0.994139542,1754,A20192350955,9.26,8.96,Kerman,8/23/2019 9:55,338995,2019,8,23,9,55,day,Summer,9.472334628,10.03702684
0.622733477,0.896226571,1191,A20192350955,16.57,13.64,Tehran,8/23/2019 9:55,338995,2019,8,23,9,55,day,Summer,17.78403107,17.38989807
0.573515192,1.033234917,1491,A20192360900,9.69,9.82,Birjand,8/24/2019 9:00,340380,2019,8,24,9,0,day,Summer,11.97761172,10.80324925
0.527962099,0.994139542,1754,A20192360900,9.16,8.55,Kerman,8/24/2019 9:00,340380,2019,8,24,9,0,day,Summer,9.582472372,9.90752463
0.622733477,0.896226571,1191,A20192360900,14.17,9.52,Tehran,8/24/2019 9:00,340380,2019,8,24,9,0,day,Summer,15.08430192,12.02645626
0.546811655,0.849451747,22,A20192361040,21.64,15.8,Ahwaz,8/24/2019 10:40,340480,2019,8,24,10,40,day,Summer,21.28948255,20.02540795
0.546811655,0.849451747,22,A20192370940,22.77,18.61,Ahwaz,8/25/2019 9:40,341860,2019,8,25,9,40,day,Summer,23.95171762,20.83724505
0.527962099,0.994139542,1754,A20192370940,8.02,6.33,Kerman,8/25/2019 9:40,341860,2019,8,25,9,40,day,Summer,7.757923486,7.644614344
0.622733477,0.896226571,1191,A20192370945,13.54,13.72,Tehran,8/25/2019 9:45,341865,2019,8,25,9,45,day,Summer,17.81983164,17.53898289
0.573515192,1.033234917,1491,A20192380845,6.22,4.57,Birjand,8/26/2019 8:45,343245,2019,8,26,8,45,day,Summer,8.505909702,6.927359911
0.527962099,0.994139542,1754,A20192380845,3.34,1.99,Kerman,8/26/2019 8:45,343245,2019,8,26,8,45,day,Summer,5.440880879,2.861357135
0.546811655,0.849451747,22,A20192381025,19.63,17.59,Ahwaz,8/26/2019 10:25,343345,2019,8,26,10,25,day,Summer,23.03005868,20.3277278
