datetime,Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
6/13/2019 9:50,0.622733477,0.896226571,1191,A20191640950,12.48,9.32,Tehran,236750,2019,6,13,9,50,day,Summer,13.62614315,13.54292891
6/14/2019 8:55,0.573515192,1.033234917,1491,A20191650855,14.19,15.07,Birjand,238135,2019,6,14,8,55,day,Summer,14.75302579,12.34155659
6/14/2019 8:55,0.527962099,0.994139542,1754,A20191650855,11.79,8.57,Kerman,238135,2019,6,14,8,55,day,Summer,9.91840303,10.36289566
6/14/2019 10:30,0.546811655,0.849451747,22,A20191651030,15.96,6.86,Ahwaz,238230,2019,6,14,10,30,day,Summer,12.56693514,12.6821916
6/14/2019 10:35,0.622733477,0.896226571,1191,A20191651035,8.87,6.74,Tehran,238235,2019,6,14,10,35,day,Summer,11.93649771,12.21172321
6/15/2019 9:35,0.546811655,0.849451747,22,A20191660935,15.55,10.36,Ahwaz,239615,2019,6,15,9,35,day,Summer,15.44255838,14.5904594
6/15/2019 9:35,0.573515192,1.033234917,1491,A20191660935,10.97,7.09,Birjand,239615,2019,6,15,9,35,day,Summer,9.860344664,9.364856206
6/15/2019 9:35,0.527962099,0.994139542,1754,A20191660935,12,16.45,Kerman,239615,2019,6,15,9,35,day,Summer,14.15543903,12.91665035
6/15/2019 9:40,0.622733477,0.896226571,1191,A20191660940,14.54,12.77,Tehran,239620,2019,6,15,9,40,day,Summer,16.05410555,15.14240345
6/16/2019 8:40,0.573515192,1.033234917,1491,A20191670840,12.53,9.95,Birjand,241000,2019,6,16,8,40,day,Summer,11.72514076,11.26929167
6/16/2019 8:40,0.527962099,0.994139542,1754,A20191670840,11.71,5.96,Kerman,241000,2019,6,16,8,40,day,Summer,8.456634566,8.221869272
6/16/2019 10:20,0.546811655,0.849451747,22,A20191671020,18.83,17,Ahwaz,241100,2019,6,16,10,20,day,Summer,21.35245945,19.29758736
6/16/2019 10:20,0.622733477,0.896226571,1191,A20191671020,13.8,8.77,Tehran,241100,2019,6,16,10,20,day,Summer,13.47160746,13.59904206
6/17/2019 9:25,0.546811655,0.849451747,22,A20191680925,18.41,17.62,Ahwaz,242485,2019,6,17,9,25,day,Summer,21.45121209,19.98365999
6/17/2019 9:25,0.573515192,1.033234917,1491,A20191680925,14.95,15.63,Birjand,242485,2019,6,17,9,25,day,Summer,15.07584375,12.35211444
6/17/2019 9:25,0.527962099,0.994139542,1754,A20191680925,9.95,17.69,Kerman,242485,2019,6,17,9,25,day,Summer,14.85936991,12.37886138
6/17/2019 9:25,0.622733477,0.896226571,1191,A20191680925,11.64,7.38,Tehran,242485,2019,6,17,9,25,day,Summer,12.30494693,12.5976577
6/18/2019 8:30,0.573515192,1.033234917,1491,A20191690830,10.95,9.71,Birjand,243870,2019,6,18,8,30,day,Summer,11.55582418,10.9354767
6/18/2019 10:05,0.546811655,0.849451747,22,A20191691005,10.29,8.47,Ahwaz,243965,2019,6,18,10,5,day,Summer,13.79140798,13.11286815
6/18/2019 10:05,0.527962099,0.994139542,1754,A20191691005,10.35,7.71,Kerman,243965,2019,6,18,10,5,day,Summer,9.515400224,9.786164905
6/18/2019 10:10,0.622733477,0.896226571,1191,A20191691010,14.63,9.94,Tehran,243970,2019,6,18,10,10,day,Summer,14.32944846,14.09156533
6/19/2019 9:10,0.546811655,0.849451747,22,A20191700910,9.48,7.51,Ahwaz,245350,2019,6,19,9,10,day,Summer,12.59357695,12.63834805
6/19/2019 9:10,0.573515192,1.033234917,1491,A20191700910,12.21,17.16,Birjand,245350,2019,6,19,9,10,day,Summer,15.9366987,13.78353705
6/19/2019 9:10,0.527962099,0.994139542,1754,A20191700910,12.17,19.61,Kerman,245350,2019,6,19,9,10,day,Summer,15.92936442,14.01499658
6/19/2019 9:15,0.622733477,0.896226571,1191,A20191700915,18.28,27.1,Tehran,245355,2019,6,19,9,15,day,Summer,23.80659924,23.39868734
6/20/2019 9:55,0.546811655,0.849451747,22,A20191710955,14.26,7.21,Ahwaz,246835,2019,6,20,9,55,day,Summer,12.94893649,12.89043535
6/20/2019 9:55,0.527962099,0.994139542,1754,A20191710955,14.04,20.13,Kerman,246835,2019,6,20,9,55,day,Summer,15.69165442,14.56907979
6/20/2019 9:55,0.622733477,0.896226571,1191,A20191710955,17.01,13.88,Tehran,246835,2019,6,20,9,55,day,Summer,16.87339189,16.42626935
6/21/2019 9:00,0.573515192,1.033234917,1491,A20191720900,15.19,16.7,Birjand,248220,2019,6,21,9,0,day,Summer,15.65048744,14.12848012
6/21/2019 9:00,0.622733477,0.896226571,1191,A20191720900,14.21,12.23,Tehran,248220,2019,6,21,9,0,day,Summer,15.88447161,15.17265948
6/21/2019 10:40,0.546811655,0.849451747,22,A20191721040,14.77,4.8,Ahwaz,248320,2019,6,21,10,40,day,Summer,10.76025461,9.744806152
6/22/2019 9:40,0.527962099,0.994139542,1754,A20191730940,15.24,19.29,Kerman,249700,2019,6,22,9,40,day,Summer,15.40978773,13.52893993
6/22/2019 9:45,0.546811655,0.849451747,22,A20191730945,9.99,4.55,Ahwaz,249705,2019,6,22,9,45,day,Summer,10.24899062,9.602259253
6/22/2019 9:45,0.573515192,1.033234917,1491,A20191730945,16.75,17.7,Birjand,249705,2019,6,22,9,45,day,Summer,16.01326342,13.94592098
6/22/2019 9:45,0.622733477,0.896226571,1191,A20191730945,16.59,10.44,Tehran,249705,2019,6,22,9,45,day,Summer,14.61174513,14.20355616
6/23/2019 8:45,0.527962099,0.994139542,1754,A20191740845,13.05,9.65,Kerman,251085,2019,6,23,8,45,day,Summer,10.39890765,10.95015498
6/23/2019 8:50,0.573515192,1.033234917,1491,A20191740850,12.75,10.37,Birjand,251090,2019,6,23,8,50,day,Summer,11.78746652,11.55989529
6/23/2019 10:25,0.546811655,0.849451747,22,A20191741025,19.9,14.49,Ahwaz,251185,2019,6,23,10,25,day,Summer,19.6948252,18.18874438
6/23/2019 10:25,0.622733477,0.896226571,1191,A20191741025,18.42,13.06,Tehran,251185,2019,6,23,10,25,day,Summer,16.48980861,16.17258132
6/24/2019 9:30,0.546811655,0.849451747,22,A20191750930,19.21,16.97,Ahwaz,252570,2019,6,24,9,30,day,Summer,21.48281618,19.36220963
6/24/2019 9:30,0.573515192,1.033234917,1491,A20191750930,8.55,6.09,Birjand,252570,2019,6,24,9,30,day,Summer,10.09769181,8.148518792
6/24/2019 9:30,0.527962099,0.994139542,1754,A20191750930,10.52,16.45,Kerman,252570,2019,6,24,9,30,day,Summer,14.54731293,13.06937482
6/24/2019 9:30,0.622733477,0.896226571,1191,A20191750930,16.85,14.99,Tehran,252570,2019,6,24,9,30,day,Summer,17.39873802,17.81555653
6/25/2019 8:35,0.573515192,1.033234917,1491,A20191760835,7.63,4.45,Birjand,253955,2019,6,25,8,35,day,Summer,9.684887522,6.591688729
6/25/2019 10:15,0.546811655,0.849451747,22,A20191761015,15.62,15.43,Ahwaz,254055,2019,6,25,10,15,day,Summer,19.98607479,19.63709337
6/25/2019 10:15,0.527962099,0.994139542,1754,A20191761015,9.11,7.9,Kerman,254055,2019,6,25,10,15,day,Summer,9.866591185,9.918572626
6/25/2019 10:15,0.622733477,0.896226571,1191,A20191761015,14.68,11,Tehran,254055,2019,6,25,10,15,day,Summer,15.14640663,15.15799078
6/26/2019 9:15,0.527962099,0.994139542,1754,A20191770915,10.17,18.15,Kerman,255435,2019,6,26,9,15,day,Summer,15.28515351,12.98481726
6/26/2019 9:20,0.622733477,0.896226571,1191,A20191770920,17.89,14.72,Tehran,255440,2019,6,26,9,20,day,Summer,17.35352722,17.80794849
6/27/2019 10:00,0.546811655,0.849451747,22,A20191781000,17.64,11.36,Ahwaz,256920,2019,6,27,10,0,day,Summer,16.94107211,15.63877818
6/27/2019 10:00,0.573515192,1.033234917,1491,A20191781000,8.78,7.02,Birjand,256920,2019,6,27,10,0,day,Summer,10.73686306,9.239666
6/27/2019 10:00,0.527962099,0.994139542,1754,A20191781000,12.42,10.03,Kerman,256920,2019,6,27,10,0,day,Summer,11.41114692,11.25208905
6/28/2019 9:05,0.573515192,1.033234917,1491,A20191790905,17.9,31.31,Birjand,258305,2019,6,28,9,5,day,Summer,21.46321124,25.76177675
6/28/2019 9:05,0.527962099,0.994139542,1754,A20191790905,20.73,16.2,Kerman,258305,2019,6,28,9,5,day,Summer,14.41263633,13.31408577
6/29/2019 9:50,0.546811655,0.849451747,22,A20191800950,18.85,10.76,Ahwaz,259790,2019,6,29,9,50,day,Summer,15.9365099,14.79864737
6/29/2019 9:50,0.573515192,1.033234917,1491,A20191800950,15.58,14.99,Birjand,259790,2019,6,29,9,50,day,Summer,14.90832753,12.89983756
6/30/2019 8:55,0.573515192,1.033234917,1491,A20191810855,16,10.7,Birjand,261175,2019,6,30,8,55,day,Summer,12.81825848,11.63029002
6/30/2019 10:30,0.546811655,0.849451747,22,A20191811030,13.24,9.4,Ahwaz,261270,2019,6,30,10,30,day,Summer,15.03097995,13.53605853
6/30/2019 10:35,0.622733477,0.896226571,1191,A20191811035,16.3,7.63,Tehran,261275,2019,6,30,10,35,day,Summer,12.45832497,12.52445909
7/1/2019 9:35,0.546811655,0.849451747,22,A20191820935,16.38,9.52,Ahwaz,262655,2019,7,1,9,35,day,Summer,15.58068123,12.85467542
7/1/2019 9:35,0.573515192,1.033234917,1491,A20191820935,13.27,13.38,Birjand,262655,2019,7,1,9,35,day,Summer,14.80260198,13.6813562
7/1/2019 9:35,0.527962099,0.994139542,1754,A20191820935,13,19.27,Kerman,262655,2019,7,1,9,35,day,Summer,16.79124549,14.9826569
7/1/2019 9:35,0.622733477,0.896226571,1191,A20191820935,14.53,13.56,Tehran,262655,2019,7,1,9,35,day,Summer,17.31913995,17.32297634
7/2/2019 8:40,0.573515192,1.033234917,1491,A20191830840,16.12,11.66,Birjand,264040,2019,7,2,8,40,day,Summer,13.87135965,13.3473774
7/2/2019 8:40,0.527962099,0.994139542,1754,A20191830840,12.04,7.2,Kerman,264040,2019,7,2,8,40,day,Summer,10.10908188,8.927163546
7/2/2019 10:20,0.546811655,0.849451747,22,A20191831020,15.2,13.77,Ahwaz,264140,2019,7,2,10,20,day,Summer,19.02647753,18.5909906
7/2/2019 10:20,0.622733477,0.896226571,1191,A20191831020,25.65,27.53,Tehran,264140,2019,7,2,10,20,day,Summer,24.79447283,23.9860297
7/3/2019 9:25,0.546811655,0.849451747,22,A20191840925,15.98,15.48,Ahwaz,265525,2019,7,3,9,25,day,Summer,20.64416389,20.24558204
7/3/2019 9:25,0.527962099,0.994139542,1754,A20191840925,18.82,17.58,Kerman,265525,2019,7,3,9,25,day,Summer,15.92274672,14.70700628
7/3/2019 9:25,0.622733477,0.896226571,1191,A20191840925,19.22,14.82,Tehran,265525,2019,7,3,9,25,day,Summer,18.23697807,17.3996316
7/4/2019 8:30,0.573515192,1.033234917,1491,A20191850830,9.62,3.24,Birjand,266910,2019,7,4,8,30,day,Summer,8.949047164,5.527400686
7/4/2019 10:05,0.546811655,0.849451747,22,A20191851005,13.82,14.51,Ahwaz,267005,2019,7,4,10,5,day,Summer,19.92632819,19.93588558
7/4/2019 10:05,0.527962099,0.994139542,1754,A20191851005,13.61,7.31,Kerman,267005,2019,7,4,10,5,day,Summer,9.601573928,8.544872958
7/4/2019 10:10,0.622733477,0.896226571,1191,A20191851010,13.8,6.98,Tehran,267010,2019,7,4,10,10,day,Summer,12.61313191,12.33588181
7/5/2019 9:10,0.546811655,0.849451747,22,A20191860910,9.91,7.14,Ahwaz,268390,2019,7,5,9,10,day,Summer,14.07391914,12.2953814
7/5/2019 9:10,0.573515192,1.033234917,1491,A20191860910,8.33,5.88,Birjand,268390,2019,7,5,9,10,day,Summer,10.40349996,8.481851201
7/5/2019 9:10,0.527962099,0.994139542,1754,A20191860910,10.86,12.17,Kerman,268390,2019,7,5,9,10,day,Summer,13.06887659,13.69270397
7/5/2019 9:15,0.622733477,0.896226571,1191,A20191860915,15.87,10.62,Tehran,268395,2019,7,5,9,15,day,Summer,15.64484414,15.4174886
7/6/2019 9:55,0.546811655,0.849451747,22,A20191870955,9.47,5.56,Ahwaz,269875,2019,7,6,9,55,day,Summer,12.69511195,10.78294626
7/6/2019 9:55,0.573515192,1.033234917,1491,A20191870955,9.07,2.4,Birjand,269875,2019,7,6,9,55,day,Summer,6.985525049,4.252857045
7/6/2019 9:55,0.527962099,0.994139542,1754,A20191870955,12.29,10.34,Kerman,269875,2019,7,6,9,55,day,Summer,11.5806958,12.58107752
7/6/2019 9:55,0.622733477,0.896226571,1191,A20191870955,19.66,19.13,Tehran,269875,2019,7,6,9,55,day,Summer,20.58733773,18.92324052
7/7/2019 9:00,0.573515192,1.033234917,1491,A20191880900,9.27,9.84,Birjand,271260,2019,7,7,9,0,day,Summer,13.13039532,11.12024521
7/7/2019 9:00,0.527962099,0.994139542,1754,A20191880900,10,9.59,Kerman,271260,2019,7,7,9,0,day,Summer,11.59917138,10.95786718
7/7/2019 9:00,0.622733477,0.896226571,1191,A20191880900,20.23,24.18,Tehran,271260,2019,7,7,9,0,day,Summer,22.88177454,23.22841628
7/7/2019 10:40,0.546811655,0.849451747,22,A20191881040,18.66,7.14,Ahwaz,271360,2019,7,7,10,40,day,Summer,14.00132359,12.74092528
7/8/2019 9:40,0.527962099,0.994139542,1754,A20191890940,9.43,17.87,Kerman,272740,2019,7,8,9,40,day,Summer,16.00133344,14.56371857
7/8/2019 9:45,0.546811655,0.849451747,22,A20191890945,13.43,7.64,Ahwaz,272745,2019,7,8,9,45,day,Summer,14.19275771,12.68661825
7/8/2019 9:45,0.573515192,1.033234917,1491,A20191890945,15.3,10.69,Birjand,272745,2019,7,8,9,45,day,Summer,13.12414359,12.79503015
7/8/2019 9:45,0.622733477,0.896226571,1191,A20191890945,20.58,14.48,Tehran,272745,2019,7,8,9,45,day,Summer,17.96318873,17.60128017
7/9/2019 8:45,0.527962099,0.994139542,1754,A20191900845,13.32,9.19,Kerman,274125,2019,7,9,8,45,day,Summer,11.20861457,10.31357118
7/9/2019 8:50,0.573515192,1.033234917,1491,A20191900850,13.91,12.74,Birjand,274130,2019,7,9,8,50,day,Summer,14.40889828,14.41088282
7/9/2019 10:25,0.546811655,0.849451747,22,A20191901025,17.78,12.17,Ahwaz,274225,2019,7,9,10,25,day,Summer,17.85799925,16.93801359
7/9/2019 10:25,0.622733477,0.896226571,1191,A20191901025,21.12,15.78,Tehran,274225,2019,7,9,10,25,day,Summer,19.11476585,17.55783217
7/10/2019 9:30,0.546811655,0.849451747,22,A20191910930,17.85,8.19,Ahwaz,275610,2019,7,10,9,30,day,Summer,14.76468169,12.62040164
7/10/2019 9:30,0.573515192,1.033234917,1491,A20191910930,17.96,18.64,Birjand,275610,2019,7,10,9,30,day,Summer,17.54930745,15.8101912
7/11/2019 8:35,0.573515192,1.033234917,1491,A20191920835,15.89,13.62,Birjand,276995,2019,7,11,8,35,day,Summer,14.9364248,13.93594569
7/11/2019 10:15,0.546811655,0.849451747,22,A20191921015,17.35,13.3,Ahwaz,277095,2019,7,11,10,15,day,Summer,18.97514258,18.09290761
7/12/2019 9:15,0.527962099,0.994139542,1754,A20191930915,17.23,18.99,Kerman,278475,2019,7,12,9,15,day,Summer,16.43066322,14.6872462
7/12/2019 9:20,0.546811655,0.849451747,22,A20191930920,15.9,7.7,Ahwaz,278480,2019,7,12,9,20,day,Summer,14.49998361,12.32596799
7/12/2019 9:20,0.622733477,0.896226571,1191,A20191930920,19,17.61,Tehran,278480,2019,7,12,9,20,day,Summer,19.92459914,18.58019977
7/13/2019 10:00,0.546811655,0.849451747,22,A20191941000,15.51,14.59,Ahwaz,279960,2019,7,13,10,0,day,Summer,20.32978245,19.48492655
7/13/2019 10:00,0.573515192,1.033234917,1491,A20191941000,11.22,7.81,Birjand,279960,2019,7,13,10,0,day,Summer,11.32671634,10.11251357
7/13/2019 10:00,0.527962099,0.994139542,1754,A20191941000,14.41,14.43,Kerman,279960,2019,7,13,10,0,day,Summer,14.26557346,12.06694308
7/13/2019 10:00,0.622733477,0.896226571,1191,A20191941000,20.89,14.59,Tehran,279960,2019,7,13,10,0,day,Summer,18.55826332,18.04104245
7/14/2019 9:05,0.573515192,1.033234917,1491,A20191950905,14.8,19.7,Birjand,281345,2019,7,14,9,5,day,Summer,17.97796994,15.97862495
7/14/2019 9:05,0.527962099,0.994139542,1754,A20191950905,10.25,17.78,Kerman,281345,2019,7,14,9,5,day,Summer,15.773568,13.80640275
7/14/2019 9:05,0.622733477,0.896226571,1191,A20191950905,21.77,31.21,Tehran,281345,2019,7,14,9,5,day,Summer,25.53819053,26.14774599
7/14/2019 10:45,0.546811655,0.849451747,22,A20191951045,20.6,16.66,Ahwaz,281445,2019,7,14,10,45,day,Summer,21.33475317,20.27745992
7/15/2019 9:50,0.546811655,0.849451747,22,A20191960950,22.24,25.24,Ahwaz,282830,2019,7,15,9,50,day,Summer,26.87871082,26.74876335
7/15/2019 9:50,0.573515192,1.033234917,1491,A20191960950,10.62,11.7,Birjand,282830,2019,7,15,9,50,day,Summer,13.73041317,12.38759384
7/15/2019 9:50,0.527962099,0.994139542,1754,A20191960950,11.52,16.36,Kerman,282830,2019,7,15,9,50,day,Summer,15.06058155,13.57582807
7/15/2019 9:50,0.622733477,0.896226571,1191,A20191960950,23.91,22.58,Tehran,282830,2019,7,15,9,50,day,Summer,22.35464228,22.43722634
7/16/2019 8:55,0.573515192,1.033234917,1491,A20191970855,10.23,4.82,Birjand,284215,2019,7,16,8,55,day,Summer,9.645270365,7.081186802
7/16/2019 8:55,0.527962099,0.994139542,1754,A20191970855,8.19,3.98,Kerman,284215,2019,7,16,8,55,day,Summer,7.597593155,6.271155546
7/16/2019 10:30,0.546811655,0.849451747,22,A20191971030,23.66,23.43,Ahwaz,284310,2019,7,16,10,30,day,Summer,26.27873853,25.98966307
7/17/2019 9:35,0.573515192,1.033234917,1491,A20191980935,9.81,8.99,Birjand,285695,2019,7,17,9,35,day,Summer,12.1708614,10.64766331
7/17/2019 9:35,0.527962099,0.994139542,1754,A20191980935,8.26,11.38,Kerman,285695,2019,7,17,9,35,day,Summer,12.22168659,11.77058909
7/17/2019 9:35,0.622733477,0.896226571,1191,A20191980935,20.49,21.38,Tehran,285695,2019,7,17,9,35,day,Summer,21.7994863,21.32804102
7/18/2019 8:40,0.573515192,1.033234917,1491,A20191990840,7.82,4.49,Birjand,287080,2019,7,18,8,40,day,Summer,9.718883924,6.661125492
7/18/2019 8:40,0.527962099,0.994139542,1754,A20191990840,7.76,4.68,Kerman,287080,2019,7,18,8,40,day,Summer,8.321769406,6.916279344
7/18/2019 10:20,0.546811655,0.849451747,22,A20191991020,22.57,21.87,Ahwaz,287180,2019,7,18,10,20,day,Summer,25.57502023,24.36761005
7/18/2019 10:20,0.622733477,0.896226571,1191,A20191991020,17.99,12.34,Tehran,287180,2019,7,18,10,20,day,Summer,16.89212047,15.44858961
7/19/2019 9:25,0.546811655,0.849451747,22,A20192000925,23.58,22.77,Ahwaz,288565,2019,7,19,9,25,day,Summer,26.01204653,25.93680331
7/19/2019 9:25,0.527962099,0.994139542,1754,A20192000925,6.53,12.92,Kerman,288565,2019,7,19,9,25,day,Summer,13.11013561,12.36691104
7/19/2019 9:25,0.622733477,0.896226571,1191,A20192000925,11.47,7.26,Tehran,288565,2019,7,19,9,25,day,Summer,13.34332552,11.84514247
7/20/2019 8:30,0.573515192,1.033234917,1491,A20192010830,8.82,5.64,Birjand,289950,2019,7,20,8,30,day,Summer,10.64952396,8.186701426
7/20/2019 10:05,0.546811655,0.849451747,22,A20192011005,22.2,21.8,Ahwaz,290045,2019,7,20,10,5,day,Summer,25.7423024,24.37808764
7/20/2019 10:05,0.527962099,0.994139542,1754,A20192011005,8.87,7.26,Kerman,290045,2019,7,20,10,5,day,Summer,9.271972748,8.995300772
7/20/2019 10:10,0.622733477,0.896226571,1191,A20192011010,20.37,8.99,Tehran,290050,2019,7,20,10,10,day,Summer,14.49522205,12.69516669
7/21/2019 9:10,0.546811655,0.849451747,22,A20192020910,19.21,15.14,Ahwaz,291430,2019,7,21,9,10,day,Summer,21.05284634,19.29132881
7/21/2019 9:10,0.573515192,1.033234917,1491,A20192020910,14.97,15.88,Birjand,291430,2019,7,21,9,10,day,Summer,16.15794562,14.28127545
7/21/2019 9:10,0.527962099,0.994139542,1754,A20192020910,8.87,16.27,Kerman,291430,2019,7,21,9,10,day,Summer,14.82768126,13.44288944
7/22/2019 9:55,0.546811655,0.849451747,22,A20192030955,19.59,20.83,Ahwaz,292915,2019,7,22,9,55,day,Summer,24.69441212,24.37486705
7/22/2019 9:55,0.573515192,1.033234917,1491,A20192030955,14.26,12.77,Birjand,292915,2019,7,22,9,55,day,Summer,14.29623472,12.71976268
7/22/2019 9:55,0.622733477,0.896226571,1191,A20192030955,26.8,26.59,Tehran,292915,2019,7,22,9,55,day,Summer,24.08402289,23.11876132
7/23/2019 9:00,0.573515192,1.033234917,1491,A20192040900,11.59,16.66,Birjand,294300,2019,7,23,9,0,day,Summer,16.4865725,14.86521387
7/23/2019 9:00,0.527962099,0.994139542,1754,A20192040900,14.02,18.02,Kerman,294300,2019,7,23,9,0,day,Summer,15.59878626,13.47594119
7/23/2019 10:40,0.546811655,0.849451747,22,A20192041040,24.01,24.69,Ahwaz,294400,2019,7,23,10,40,day,Summer,27.02423354,26.58471386
7/24/2019 9:40,0.546811655,0.849451747,22,A20192050940,23.55,21.19,Ahwaz,295780,2019,7,24,9,40,day,Summer,25.1163424,24.37486705
7/24/2019 9:40,0.527962099,0.994139542,1754,A20192050940,5.71,11.54,Kerman,295780,2019,7,24,9,40,day,Summer,12.0769878,12.07954136
7/24/2019 9:45,0.622733477,0.896226571,1191,A20192050945,17.09,21.42,Tehran,295785,2019,7,24,9,45,day,Summer,21.84282527,21.3625812
7/25/2019 8:45,0.573515192,1.033234917,1491,A20192060845,15.02,13.41,Birjand,297165,2019,7,25,8,45,day,Summer,14.70918465,12.93997822
7/25/2019 8:45,0.527962099,0.994139542,1754,A20192060845,8.71,6.01,Kerman,297165,2019,7,25,8,45,day,Summer,8.975929532,8.032632294
7/25/2019 10:25,0.622733477,0.896226571,1191,A20192061025,18.06,21.4,Tehran,297265,2019,7,25,10,25,day,Summer,22.36518299,21.48720233
7/26/2019 9:30,0.573515192,1.033234917,1491,A20192070930,7.84,10.21,Birjand,298650,2019,7,26,9,30,day,Summer,12.91610559,11.31423756
7/26/2019 9:30,0.527962099,0.994139542,1754,A20192070930,12.79,21.4,Kerman,298650,2019,7,26,9,30,day,Summer,17.24763399,16.79290486
7/26/2019 9:30,0.622733477,0.896226571,1191,A20192070930,17.06,24.02,Tehran,298650,2019,7,26,9,30,day,Summer,22.96324087,22.8036937
7/27/2019 8:35,0.573515192,1.033234917,1491,A20192080835,12.12,7.33,Birjand,300035,2019,7,27,8,35,day,Summer,11.54921455,10.06780195
7/27/2019 10:15,0.527962099,0.994139542,1754,A20192081015,9.73,5.66,Kerman,300135,2019,7,27,10,15,day,Summer,7.741061662,8.189091248
7/27/2019 10:15,0.622733477,0.896226571,1191,A20192081015,15.18,18.89,Tehran,300135,2019,7,27,10,15,day,Summer,21.05118197,19.59599238
7/28/2019 9:15,0.527962099,0.994139542,1754,A20192090915,9.25,17.28,Kerman,301515,2019,7,28,9,15,day,Summer,15.07874303,13.17171823
7/28/2019 9:20,0.546811655,0.849451747,22,A20192090920,15.92,9.91,Ahwaz,301520,2019,7,28,9,20,day,Summer,16.44519043,13.24793259
7/28/2019 9:20,0.573515192,1.033234917,1491,A20192090920,10.44,12.42,Birjand,301520,2019,7,28,9,20,day,Summer,14.2305898,12.87420442
7/28/2019 9:20,0.622733477,0.896226571,1191,A20192090920,17.52,9.91,Tehran,301520,2019,7,28,9,20,day,Summer,15.39670181,13.02905859
7/29/2019 10:00,0.546811655,0.849451747,22,A20192101000,18.03,20.59,Ahwaz,303000,2019,7,29,10,0,day,Summer,25.20249956,24.17666035
7/29/2019 10:00,0.573515192,1.033234917,1491,A20192101000,11.8,5.72,Birjand,303000,2019,7,29,10,0,day,Summer,9.520664852,8.268104636
7/29/2019 10:00,0.527962099,0.994139542,1754,A20192101000,13.42,12.76,Kerman,303000,2019,7,29,10,0,day,Summer,12.6666069,12.73539247
7/29/2019 10:00,0.622733477,0.896226571,1191,A20192101000,13.88,7.21,Tehran,303000,2019,7,29,10,0,day,Summer,13.2735783,12.14398698
7/30/2019 9:05,0.573515192,1.033234917,1491,A20192110905,11.72,17.26,Birjand,304385,2019,7,30,9,5,day,Summer,16.60299117,14.68628171
7/30/2019 9:05,0.527962099,0.994139542,1754,A20192110905,10.6,14.71,Kerman,304385,2019,7,30,9,5,day,Summer,13.67018622,13.02235298
7/30/2019 9:05,0.622733477,0.896226571,1191,A20192110905,10.93,6.28,Tehran,304385,2019,7,30,9,5,day,Summer,13.02334313,9.825980086
7/30/2019 10:45,0.546811655,0.849451747,22,A20192111045,15.48,6.5,Ahwaz,304485,2019,7,30,10,45,day,Summer,13.3309318,10.49714068
7/31/2019 9:50,0.546811655,0.849451747,22,A20192120950,14.45,6.83,Ahwaz,305870,2019,7,31,9,50,day,Summer,13.53120425,12.24560085
7/31/2019 9:50,0.573515192,1.033234917,1491,A20192120950,14.25,9.96,Birjand,305870,2019,7,31,9,50,day,Summer,12.44678076,10.95426093
7/31/2019 9:50,0.527962099,0.994139542,1754,A20192120950,12.06,13.25,Kerman,305870,2019,7,31,9,50,day,Summer,12.77993329,12.78418141
7/31/2019 9:50,0.622733477,0.896226571,1191,A20192120950,11.16,9.97,Tehran,305870,2019,7,31,9,50,day,Summer,15.09023978,13.40207778
8/1/2019 8:55,0.573515192,1.033234917,1491,A20192130855,7.65,2.86,Birjand,307255,2019,8,1,8,55,day,Summer,7.754826308,5.15402267
8/1/2019 8:55,0.527962099,0.994139542,1754,A20192130855,14.45,12.9,Kerman,307255,2019,8,1,8,55,day,Summer,13.21048809,13.66588504
8/1/2019 10:35,0.622733477,0.896226571,1191,A20192131035,12.34,10.34,Tehran,307355,2019,8,1,10,35,day,Summer,15.4430576,14.84730216
8/2/2019 9:35,0.546811655,0.849451747,22,A20192140935,19.41,20.1,Ahwaz,308735,2019,8,2,9,35,day,Summer,25.02997783,23.19631197
8/2/2019 9:35,0.527962099,0.994139542,1754,A20192140935,7.54,17.76,Kerman,308735,2019,8,2,9,35,day,Summer,16.11099661,14.81630219
8/2/2019 9:35,0.622733477,0.896226571,1191,A20192140935,15.97,18.04,Tehran,308735,2019,8,2,9,35,day,Summer,21.02017556,18.35783705
8/3/2019 8:40,0.573515192,1.033234917,1491,A20192150840,8.56,6.29,Birjand,310120,2019,8,3,8,40,day,Summer,10.56857489,8.423620414
8/3/2019 8:40,0.527962099,0.994139542,1754,A20192150840,8.55,5.42,Kerman,310120,2019,8,3,8,40,day,Summer,8.398241099,8.317715782
8/3/2019 10:20,0.546811655,0.849451747,22,A20192151020,14.96,8.16,Ahwaz,310220,2019,8,3,10,20,day,Summer,15.14500673,12.86469103
8/3/2019 10:20,0.622733477,0.896226571,1191,A20192151020,14.61,14.9,Tehran,310220,2019,8,3,10,20,day,Summer,19.24111309,17.26898739
8/4/2019 9:25,0.546811655,0.849451747,22,A20192160925,13.62,8.67,Ahwaz,311605,2019,8,4,9,25,day,Summer,15.56545011,12.84411307
8/4/2019 9:25,0.573515192,1.033234917,1491,A20192160925,8.14,7,Birjand,311605,2019,8,4,9,25,day,Summer,10.55336447,8.961685259
8/4/2019 9:25,0.527962099,0.994139542,1754,A20192160925,11.76,22.79,Kerman,311605,2019,8,4,9,25,day,Summer,18.70787029,17.54593527
