Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,datetime,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
0.515395728,0.917694121,1491,A20191372210,14.23,11.65,Shiraz,5/17/2019 22:10,198610,2019,5,17,22,10,night,Spring,11.96249807,11.52331149
0.632856387,1.040739833,990,A20191372210,16.24,13.18,Mashhad,5/17/2019 22:10,198610,2019,5,17,22,10,night,Spring,14.75127242,14.38173522
0.514173998,1.062556449,1370,A20191372210,15.93,20.63,Zahedan,5/17/2019 22:10,198610,2019,5,17,22,10,night,Spring,15.14873633,15.48242576
0.597949802,0.822224611,1322,A20191372210,12.33,12.86,Kermanshah,5/17/2019 22:10,198610,2019,5,17,22,10,night,Spring,15.14843935,14.17806015
0.632856387,1.040739833,990,A20191382115,18.49,11.03,Mashhad,5/18/2019 21:15,199995,2019,5,18,21,15,night,Spring,13.68051098,15.2566413
0.514173998,1.062556449,1370,A20191382115,14.75,22.68,Zahedan,5/18/2019 21:15,199995,2019,5,18,21,15,night,Spring,16.25924449,15.7576707
0.566533875,0.902509756,1550,A20191382255,14.25,12.46,Esfahan,5/18/2019 22:55,200095,2019,5,18,22,55,night,Spring,11.96517346,11.29670649
0.632856387,1.040739833,990,A20191392200,17.99,7.1,Mashhad,5/19/2019 22:00,201480,2019,5,19,22,0,night,Spring,11.21555481,10.55112485
0.514173998,1.062556449,1370,A20191402105,20.09,22.07,Zahedan,5/20/2019 21:05,202865,2019,5,20,21,5,night,Spring,15.98295324,15.98475822
0.664621379,0.807738378,1361,A20191402240,15.55,12.49,Tabriz,5/20/2019 22:40,202960,2019,5,20,22,40,night,Spring,14.92293776,13.97299352
0.515395728,0.917694121,1491,A20191402245,23.36,18.99,Shiraz,5/20/2019 22:45,202965,2019,5,20,22,45,night,Spring,14.88180806,13.13830823
0.566533875,0.902509756,1550,A20191412145,20.21,15.92,Esfahan,5/21/2019 21:45,204345,2019,5,21,21,45,night,Spring,13.8548244,13.3188876
0.597949802,0.822224611,1322,A20191412325,14.02,8.79,Kermanshah,5/21/2019 23:25,204445,2019,5,21,23,25,night,Spring,12.65362438,12.88395134
0.622733477,0.896226571,1191,A20191422230,19.23,8.68,Tehran,5/22/2019 22:30,205830,2019,5,22,22,30,night,Spring,12.79449107,14.06069235
0.566533875,0.902509756,1550,A20191422230,15.4,10.97,Esfahan,5/22/2019 22:30,205830,2019,5,22,22,30,night,Spring,11.49219289,11.04854216
0.515395728,0.917694121,1491,A20191422230,9.46,6.22,Shiraz,5/22/2019 22:30,205830,2019,5,22,22,30,night,Spring,9.066627224,8.05441132
0.597949802,0.822224611,1322,A20191422230,14.56,9.62,Kermanshah,5/22/2019 22:30,205830,2019,5,22,22,30,night,Spring,13.18588845,13.37551654
0.515395728,0.917694121,1491,A20191432135,8.62,8.08,Shiraz,5/23/2019 21:35,207215,2019,5,23,21,35,night,Spring,10.03016296,10.54901122
0.632856387,1.040739833,990,A20191432135,25.48,15.02,Mashhad,5/23/2019 21:35,207215,2019,5,23,21,35,night,Spring,15.73664421,14.47465189
0.566533875,0.902509756,1550,A20191432310,14.4,8.77,Esfahan,5/23/2019 23:10,207310,2019,5,23,23,10,night,Spring,10.49567498,10.85307172
0.622733477,0.896226571,1191,A20191442215,21.56,16.39,Tehran,5/24/2019 22:15,208695,2019,5,24,22,15,night,Spring,16.96076571,16.39566094
0.566533875,0.902509756,1550,A20191442215,14.26,16.69,Esfahan,5/24/2019 22:15,208695,2019,5,24,22,15,night,Spring,14.31265656,13.13260531
0.632856387,1.040739833,990,A20191442215,15.76,14.22,Mashhad,5/24/2019 22:15,208695,2019,5,24,22,15,night,Spring,15.13162848,14.2515559
0.597949802,0.822224611,1322,A20191442215,16.2,13.22,Kermanshah,5/24/2019 22:15,208695,2019,5,24,22,15,night,Spring,15.1861386,15.19324305
0.515395728,0.917694121,1491,A20191442220,11.04,14.33,Shiraz,5/24/2019 22:20,208700,2019,5,24,22,20,night,Spring,12.9436302,12.07221271
0.514173998,1.062556449,1370,A20191442220,14.6,9.95,Zahedan,5/24/2019 22:20,208700,2019,5,24,22,20,night,Spring,10.12989329,9.5289539
0.632856387,1.040739833,990,A20191452120,17.93,16.25,Mashhad,5/25/2019 21:20,210080,2019,5,25,21,20,night,Spring,16.35236422,15.15541462
0.622733477,0.896226571,1191,A20191452300,16.65,16.63,Tehran,5/25/2019 23:00,210180,2019,5,25,23,0,night,Spring,16.95173636,16.96029043
0.515395728,0.917694121,1491,A20191452300,15.73,21.91,Shiraz,5/25/2019 23:00,210180,2019,5,25,23,0,night,Spring,16.42802269,15.93773895
0.597949802,0.822224611,1322,A20191452300,14.22,15.61,Kermanshah,5/25/2019 23:00,210180,2019,5,25,23,0,night,Spring,16.33965821,15.88635316
0.664621379,0.807738378,1361,A20191452300,18.32,14.99,Tabriz,5/25/2019 23:00,210180,2019,5,25,23,0,night,Spring,16.42896776,17.30739724
0.632856387,1.040739833,990,A20191462205,18.15,19.77,Mashhad,5/26/2019 22:05,211565,2019,5,26,22,5,night,Spring,17.92698813,15.8159653
0.514173998,1.062556449,1370,A20191462205,13.58,11.99,Zahedan,5/26/2019 22:05,211565,2019,5,26,22,5,night,Spring,11.09427871,11.98655544
0.597949802,0.822224611,1322,A20191462205,17.69,12.62,Kermanshah,5/26/2019 22:05,211565,2019,5,26,22,5,night,Spring,14.9451345,13.70408295
0.664621379,0.807738378,1361,A20191462205,15.67,11.42,Tabriz,5/26/2019 22:05,211565,2019,5,26,22,5,night,Spring,14.71206849,14.3525855
0.632856387,1.040739833,990,A20191472110,16.4,20.69,Mashhad,5/27/2019 21:10,212950,2019,5,27,21,10,night,Spring,18.57089794,17.98282861
0.514173998,1.062556449,1370,A20191472110,10.91,14.5,Zahedan,5/27/2019 21:10,212950,2019,5,27,21,10,night,Spring,12.36423094,12.10099626
0.622733477,0.896226571,1191,A20191472245,16.25,14.09,Tehran,5/27/2019 22:45,213045,2019,5,27,22,45,night,Spring,15.43497981,15.86722354
0.664621379,0.807738378,1361,A20191472245,15.93,13.66,Tabriz,5/27/2019 22:45,213045,2019,5,27,22,45,night,Spring,15.41769481,16.52849568
0.566533875,0.902509756,1550,A20191472250,16.79,15.28,Esfahan,5/27/2019 22:50,213050,2019,5,27,22,50,night,Spring,13.13884015,12.43572245
0.515395728,0.917694121,1491,A20191472250,16.04,16.49,Shiraz,5/27/2019 22:50,213050,2019,5,27,22,50,night,Spring,13.49220946,13.29558215
0.597949802,0.822224611,1322,A20191472250,14.08,15.05,Kermanshah,5/27/2019 22:50,213050,2019,5,27,22,50,night,Spring,15.64270527,15.28934545
0.622733477,0.896226571,1191,A20191482150,12.08,14.01,Tehran,5/28/2019 21:50,214430,2019,5,28,21,50,night,Spring,15.51565813,15.85007742
0.632856387,1.040739833,990,A20191482150,17.36,20.74,Mashhad,5/28/2019 21:50,214430,2019,5,28,21,50,night,Spring,18.49018404,17.91585846
0.515395728,0.917694121,1491,A20191482155,15.52,19.14,Shiraz,5/28/2019 21:55,214435,2019,5,28,21,55,night,Spring,14.87917778,13.4522798
0.514173998,1.062556449,1370,A20191482155,11.61,23.38,Zahedan,5/28/2019 21:55,214435,2019,5,28,21,55,night,Spring,16.03578048,15.86120429
0.597949802,0.822224611,1322,A20191482330,12.07,12.04,Kermanshah,5/28/2019 23:30,214530,2019,5,28,23,30,night,Spring,14.12399638,13.18755276
0.664621379,0.807738378,1361,A20191482330,15.42,9.68,Tabriz,5/28/2019 23:30,214530,2019,5,28,23,30,night,Spring,13.33403403,13.52970329
0.566533875,0.902509756,1550,A20191492235,13.51,12.4,Esfahan,5/29/2019 22:35,215915,2019,5,29,22,35,night,Spring,11.94547867,11.35749176
0.515395728,0.917694121,1491,A20191492235,15.74,19.04,Shiraz,5/29/2019 22:35,215915,2019,5,29,22,35,night,Spring,14.83586981,13.00842186
0.514173998,1.062556449,1370,A20191492235,15.79,25.7,Zahedan,5/29/2019 22:35,215915,2019,5,29,22,35,night,Spring,16.9709519,19.03088935
0.566533875,0.902509756,1550,A20191502140,13.45,10.46,Esfahan,5/30/2019 21:40,217300,2019,5,30,21,40,night,Spring,11.14773135,11.0408399
0.514173998,1.062556449,1370,A20191502140,17.67,22.11,Zahedan,5/30/2019 21:40,217300,2019,5,30,21,40,night,Spring,15.54058106,15.7862578
0.664621379,0.807738378,1361,A20191502315,12.05,14.58,Tabriz,5/30/2019 23:15,217395,2019,5,30,23,15,night,Spring,15.98863362,17.11287106
0.597949802,0.822224611,1322,A20191502320,9.68,7.33,Kermanshah,5/30/2019 23:20,217400,2019,5,30,23,20,night,Spring,11.72807805,11.79254288
0.514173998,1.062556449,1370,A20191512225,17.38,21.28,Zahedan,5/31/2019 22:25,218785,2019,5,31,22,25,night,Spring,15.00619194,15.75305462
0.597949802,0.822224611,1322,A20191512225,12.29,7.48,Kermanshah,5/31/2019 22:25,218785,2019,5,31,22,25,night,Spring,11.8904551,11.61905577
0.514173998,1.062556449,1370,A20191522130,17.16,13.21,Zahedan,6/1/2019 21:30,220170,2019,6,1,21,30,night,Summer,12.05118587,11.66852574
0.566533875,0.902509756,1550,A20191522305,19.78,16.01,Esfahan,6/1/2019 23:05,220265,2019,6,1,23,5,night,Summer,14.22893254,14.68722231
0.515395728,0.917694121,1491,A20191522305,6.78,10.73,Shiraz,6/1/2019 23:05,220265,2019,6,1,23,5,night,Summer,11.57257478,12.25220056
0.597949802,0.822224611,1322,A20191522305,13.47,9.12,Kermanshah,6/1/2019 23:05,220265,2019,6,1,23,5,night,Summer,13.26868693,12.24769471
0.664621379,0.807738378,1361,A20191522305,9.36,7.78,Tabriz,6/1/2019 23:05,220265,2019,6,1,23,5,night,Summer,12.87247516,11.46117816
0.622733477,0.896226571,1191,A20191532210,13.86,6.91,Tehran,6/2/2019 22:10,221650,2019,6,2,22,10,night,Summer,12.15708645,12.57279614
0.515395728,0.917694121,1491,A20191532210,9.84,16.43,Shiraz,6/2/2019 22:10,221650,2019,6,2,22,10,night,Summer,14.3795711,14.63144547
0.632856387,1.040739833,990,A20191532210,30.06,17.89,Mashhad,6/2/2019 22:10,221650,2019,6,2,22,10,night,Summer,17.37236196,15.16256701
0.514173998,1.062556449,1370,A20191532210,14.06,25.17,Zahedan,6/2/2019 22:10,221650,2019,6,2,22,10,night,Summer,17.3734289,18.10250932
0.664621379,0.807738378,1361,A20191532210,12.3,15.72,Tabriz,6/2/2019 22:10,221650,2019,6,2,22,10,night,Summer,17.00389909,17.57756525
0.632856387,1.040739833,990,A20191542115,18.51,21.02,Mashhad,6/3/2019 21:15,223035,2019,6,3,21,15,night,Summer,19.1108576,17.00102688
0.514173998,1.062556449,1370,A20191542115,20.31,18.84,Zahedan,6/3/2019 21:15,223035,2019,6,3,21,15,night,Summer,14.70385809,14.04461961
0.622733477,0.896226571,1191,A20191542255,10.57,12.26,Tehran,6/3/2019 22:55,223135,2019,6,3,22,55,night,Summer,14.70566026,13.68332164
0.515395728,0.917694121,1491,A20191542255,14.87,21.82,Shiraz,6/3/2019 22:55,223135,2019,6,3,22,55,night,Summer,16.29903376,15.41569893
0.597949802,0.822224611,1322,A20191542255,11.2,8.66,Kermanshah,6/3/2019 22:55,223135,2019,6,3,22,55,night,Summer,12.67902972,11.96227373
0.664621379,0.807738378,1361,A20191542255,14.87,21.46,Tabriz,6/3/2019 22:55,223135,2019,6,3,22,55,night,Summer,19.17682221,18.80917427
0.622733477,0.896226571,1191,A20191552200,12.27,16.49,Tehran,6/4/2019 22:00,224520,2019,6,4,22,0,night,Summer,17.36979203,17.67212572
0.566533875,0.902509756,1550,A20191552200,11.06,12.45,Esfahan,6/4/2019 22:00,224520,2019,6,4,22,0,night,Summer,12.75900459,13.18786124
0.515395728,0.917694121,1491,A20191552200,14.47,18.82,Shiraz,6/4/2019 22:00,224520,2019,6,4,22,0,night,Summer,15.57010016,14.3567289
0.632856387,1.040739833,990,A20191552200,20.27,15.9,Mashhad,6/4/2019 22:00,224520,2019,6,4,22,0,night,Summer,16.29425665,14.54358827
0.514173998,1.062556449,1370,A20191552200,15.78,12.43,Zahedan,6/4/2019 22:00,224520,2019,6,4,22,0,night,Summer,11.63022326,12.34471462
0.597949802,0.822224611,1322,A20191552200,10.18,17.08,Kermanshah,6/4/2019 22:00,224520,2019,6,4,22,0,night,Summer,17.54902799,16.34131587
0.514173998,1.062556449,1370,A20191562105,13.49,10.46,Zahedan,6/5/2019 21:05,225905,2019,6,5,21,5,night,Summer,10.83158083,10.8582588
0.622733477,0.896226571,1191,A20191562240,15.62,18.54,Tehran,6/5/2019 22:40,226000,2019,6,5,22,40,night,Summer,18.05936047,17.33691077
0.566533875,0.902509756,1550,A20191562240,11.93,18.16,Esfahan,6/5/2019 22:40,226000,2019,6,5,22,40,night,Summer,14.94419703,14.07215747
0.632856387,1.040739833,990,A20191562240,17.82,15.92,Mashhad,6/5/2019 22:40,226000,2019,6,5,22,40,night,Summer,16.24462562,14.15801908
0.597949802,0.822224611,1322,A20191562240,14.21,19.57,Kermanshah,6/5/2019 22:40,226000,2019,6,5,22,40,night,Summer,18.28792989,16.18634446
0.664621379,0.807738378,1361,A20191562240,20.44,19.26,Tabriz,6/5/2019 22:40,226000,2019,6,5,22,40,night,Summer,18.42034358,17.31417122
0.515395728,0.917694121,1491,A20191562245,13.96,18.66,Shiraz,6/5/2019 22:45,226005,2019,6,5,22,45,night,Summer,14.9094249,14.02790228
0.566533875,0.902509756,1550,A20191572145,15.5,19.31,Esfahan,6/6/2019 21:45,227385,2019,6,6,21,45,night,Summer,15.63611284,14.36436116
0.632856387,1.040739833,990,A20191572145,18.61,24.75,Mashhad,6/6/2019 21:45,227385,2019,6,6,21,45,night,Summer,20.78833208,19.20525345
0.597949802,0.822224611,1322,A20191572325,16.16,19.84,Kermanshah,6/6/2019 23:25,227485,2019,6,6,23,25,night,Summer,18.38689073,16.53742074
0.664621379,0.807738378,1361,A20191572325,18.67,23.13,Tabriz,6/6/2019 23:25,227485,2019,6,6,23,25,night,Summer,20.25617769,19.69950465
0.515395728,0.917694121,1491,A20191582230,15.48,23.86,Shiraz,6/7/2019 22:30,228870,2019,6,7,22,30,night,Summer,17.51259814,16.75485542
0.632856387,1.040739833,990,A20191582230,21.68,22.1,Mashhad,6/7/2019 22:30,228870,2019,6,7,22,30,night,Summer,19.32010619,18.03243278
0.514173998,1.062556449,1370,A20191582230,14.77,15.35,Zahedan,6/7/2019 22:30,228870,2019,6,7,22,30,night,Summer,12.69464495,11.82032715
0.597949802,0.822224611,1322,A20191582230,18.33,24.12,Kermanshah,6/7/2019 22:30,228870,2019,6,7,22,30,night,Summer,20.57224509,19.15239485
0.664621379,0.807738378,1361,A20191582230,20.88,20.85,Tabriz,6/7/2019 22:30,228870,2019,6,7,22,30,night,Summer,19.3255058,18.82692638
0.515395728,0.917694121,1491,A20191592135,16.08,26.4,Shiraz,6/8/2019 21:35,230255,2019,6,8,21,35,night,Summer,18.87582602,19.71711362
0.632856387,1.040739833,990,A20191592135,20.43,26.94,Mashhad,6/8/2019 21:35,230255,2019,6,8,21,35,night,Summer,21.7989215,21.31407758
0.514173998,1.062556449,1370,A20191592135,14.3,19.4,Zahedan,6/8/2019 21:35,230255,2019,6,8,21,35,night,Summer,14.69803806,14.32392454
0.622733477,0.896226571,1191,A20191592310,22.72,17.96,Tehran,6/8/2019 23:10,230350,2019,6,8,23,10,night,Summer,17.77326047,18.1019222
0.566533875,0.902509756,1550,A20191592310,17.37,21.19,Esfahan,6/8/2019 23:10,230350,2019,6,8,23,10,night,Summer,16.432841,15.71301331
0.597949802,0.822224611,1322,A20191592310,18.22,17.98,Kermanshah,6/8/2019 23:10,230350,2019,6,8,23,10,night,Summer,17.62803161,16.73316462
0.664621379,0.807738378,1361,A20191592310,20.55,22.45,Tabriz,6/8/2019 23:10,230350,2019,6,8,23,10,night,Summer,20.12904893,19.79166029
0.622733477,0.896226571,1191,A20191602215,21.4,21.83,Tehran,6/9/2019 22:15,231735,2019,6,9,22,15,night,Summer,19.83099339,19.46916419
0.597949802,0.822224611,1322,A20191602215,15.3,22.15,Kermanshah,6/9/2019 22:15,231735,2019,6,9,22,15,night,Summer,19.80708551,18.55749462
0.664621379,0.807738378,1361,A20191602215,19.52,16.78,Tabriz,6/9/2019 22:15,231735,2019,6,9,22,15,night,Summer,17.5481381,17.50612211
0.622733477,0.896226571,1191,A20191612300,23.74,20.82,Tehran,6/10/2019 23:00,233220,2019,6,10,23,0,night,Summer,19.19348737,19.14544477
0.566533875,0.902509756,1550,A20191612300,18.1,21.36,Esfahan,6/10/2019 23:00,233220,2019,6,10,23,0,night,Summer,16.56873411,16.16036191
0.597949802,0.822224611,1322,A20191612300,19.72,24.33,Kermanshah,6/10/2019 23:00,233220,2019,6,10,23,0,night,Summer,20.74878644,19.16520812
0.622733477,0.896226571,1191,A20191622205,24.84,28.18,Tehran,6/11/2019 22:05,234605,2019,6,11,22,5,night,Summer,22.79430288,22.6887062
0.566533875,0.902509756,1550,A20191622205,22.27,26.08,Esfahan,6/11/2019 22:05,234605,2019,6,11,22,5,night,Summer,18.93053746,19.05445555
0.515395728,0.917694121,1491,A20191622205,22.65,24.27,Shiraz,6/11/2019 22:05,234605,2019,6,11,22,5,night,Summer,17.89483992,17.21365
0.632856387,1.040739833,990,A20191622205,9.24,9.56,Mashhad,6/11/2019 22:05,234605,2019,6,11,22,5,night,Summer,12.59376442,13.02944053
0.597949802,0.822224611,1322,A20191622205,19.31,18.47,Kermanshah,6/11/2019 22:05,234605,2019,6,11,22,5,night,Summer,18.09465654,16.68987089
0.514173998,1.062556449,1370,A20191632110,5.01,10.4,Zahedan,6/12/2019 21:10,235990,2019,6,12,21,10,night,Summer,10.60695348,10.36108168
0.622733477,0.896226571,1191,A20191632245,23.14,18.7,Tehran,6/12/2019 22:45,236085,2019,6,12,22,45,night,Summer,17.96248711,17.52583985
0.664621379,0.807738378,1361,A20191632245,20.52,14.55,Tabriz,6/12/2019 22:45,236085,2019,6,12,22,45,night,Summer,16.04673463,17.52132333
0.566533875,0.902509756,1550,A20191632250,23.63,21.02,Esfahan,6/12/2019 22:50,236090,2019,6,12,22,50,night,Summer,16.00388611,15.76076988
0.515395728,0.917694121,1491,A20191632250,19.6,23.41,Shiraz,6/12/2019 22:50,236090,2019,6,12,22,50,night,Summer,16.91549503,15.89650552
0.622733477,0.896226571,1191,A20191642150,17.83,13.35,Tehran,6/13/2019 21:50,237470,2019,6,13,21,50,night,Summer,15.32261536,16.16626003
0.632856387,1.040739833,990,A20191642150,13.79,21.59,Mashhad,6/13/2019 21:50,237470,2019,6,13,21,50,night,Summer,19.09091702,17.74918489
0.566533875,0.902509756,1550,A20191642155,15.12,13.7,Esfahan,6/13/2019 21:55,237475,2019,6,13,21,55,night,Summer,12.70099569,12.0973364
0.597949802,0.822224611,1322,A20191642330,5.96,4.32,Kermanshah,6/13/2019 23:30,237570,2019,6,13,23,30,night,Summer,10.17231024,9.220624911
0.664621379,0.807738378,1361,A20191642330,15.01,9.86,Tabriz,6/13/2019 23:30,237570,2019,6,13,23,30,night,Summer,13.57768321,12.86590822
0.622733477,0.896226571,1191,A20191652235,13.63,17.61,Tehran,6/14/2019 22:35,238955,2019,6,14,22,35,night,Summer,17.47291303,17.07174312
0.566533875,0.902509756,1550,A20191652235,11.19,10.12,Esfahan,6/14/2019 22:35,238955,2019,6,14,22,35,night,Summer,11.02312446,11.2988491
0.632856387,1.040739833,990,A20191652235,12.08,19.06,Mashhad,6/14/2019 22:35,238955,2019,6,14,22,35,night,Summer,17.63165596,15.40359914
0.597949802,0.822224611,1322,A20191652235,7.57,6.26,Kermanshah,6/14/2019 22:35,238955,2019,6,14,22,35,night,Summer,11.31015528,10.18766596
0.566533875,0.902509756,1550,A20191662140,11.82,10.98,Esfahan,6/15/2019 21:40,240340,2019,6,15,21,40,night,Summer,11.53942557,10.87471228
0.515395728,0.917694121,1491,A20191662140,6.94,14.82,Shiraz,6/15/2019 21:40,240340,2019,6,15,21,40,night,Summer,13.16196146,11.5706204
0.632856387,1.040739833,990,A20191662140,16.55,18.49,Mashhad,6/15/2019 21:40,240340,2019,6,15,21,40,night,Summer,17.51356956,15.41313949
0.514173998,1.062556449,1370,A20191662140,12.5,11.05,Zahedan,6/15/2019 21:40,240340,2019,6,15,21,40,night,Summer,10.62746563,10.21916628
0.664621379,0.807738378,1361,A20191662315,16.7,16.57,Tabriz,6/15/2019 23:15,240435,2019,6,15,23,15,night,Summer,17.1695752,17.9916032
0.622733477,0.896226571,1191,A20191662320,17.9,20.54,Tehran,6/15/2019 23:20,240440,2019,6,15,23,20,night,Summer,18.81342258,18.48850308
0.597949802,0.822224611,1322,A20191662320,8.29,10.86,Kermanshah,6/15/2019 23:20,240440,2019,6,15,23,20,night,Summer,13.73400438,14.08831848
0.632856387,1.040739833,990,A20191672220,15.17,27.59,Mashhad,6/16/2019 22:20,241820,2019,6,16,22,20,night,Summer,21.70809523,21.72860999
0.622733477,0.896226571,1191,A20191672225,16.27,29.65,Tehran,6/16/2019 22:25,241825,2019,6,16,22,25,night,Summer,23.25797913,23.28294736
0.515395728,0.917694121,1491,A20191672225,7.22,16.84,Shiraz,6/16/2019 22:25,241825,2019,6,16,22,25,night,Summer,14.06244699,13.10071265
0.597949802,0.822224611,1322,A20191672225,9.22,9.8,Kermanshah,6/16/2019 22:25,241825,2019,6,16,22,25,night,Summer,13.27613666,13.02123103
0.632856387,1.040739833,990,A20191682125,16.47,21.35,Mashhad,6/17/2019 21:25,243205,2019,6,17,21,25,night,Summer,18.93382375,17.62761572
0.514173998,1.062556449,1370,A20191682130,10.11,21.64,Zahedan,6/17/2019 21:30,243210,2019,6,17,21,30,night,Summer,15.53441415,15.8600275
0.622733477,0.896226571,1191,A20191682305,14.56,16.01,Tehran,6/17/2019 23:05,243305,2019,6,17,23,5,night,Summer,16.61072852,17.66793115
0.566533875,0.902509756,1550,A20191682305,11.2,12.68,Esfahan,6/17/2019 23:05,243305,2019,6,17,23,5,night,Summer,12.31761873,12.20808061
0.515395728,0.917694121,1491,A20191682305,7.64,18.16,Shiraz,6/17/2019 23:05,243305,2019,6,17,23,5,night,Summer,14.6604012,12.90871231
0.597949802,0.822224611,1322,A20191682305,9.38,9.29,Kermanshah,6/17/2019 23:05,243305,2019,6,17,23,5,night,Summer,13.00823525,12.51871977
0.664621379,0.807738378,1361,A20191682305,16.09,11.83,Tabriz,6/17/2019 23:05,243305,2019,6,17,23,5,night,Summer,14.79396693,13.90899458
0.566533875,0.902509756,1550,A20191692210,10.59,21.48,Esfahan,6/18/2019 22:10,244690,2019,6,18,22,10,night,Summer,16.58326107,16.15850746
0.515395728,0.917694121,1491,A20191692210,7.67,14.39,Shiraz,6/18/2019 22:10,244690,2019,6,18,22,10,night,Summer,13.04237701,11.87192004
0.632856387,1.040739833,990,A20191692210,15.36,19.3,Mashhad,6/18/2019 22:10,244690,2019,6,18,22,10,night,Summer,17.67501803,15.76157885
0.597949802,0.822224611,1322,A20191692210,9.39,9.69,Kermanshah,6/18/2019 22:10,244690,2019,6,18,22,10,night,Summer,13.3183452,12.88733255
0.664621379,0.807738378,1361,A20191692210,14.82,21.92,Tabriz,6/18/2019 22:10,244690,2019,6,18,22,10,night,Summer,20.02305893,19.16632307
0.566533875,0.902509756,1550,A20191702255,13.3,20.14,Esfahan,6/19/2019 22:55,246175,2019,6,19,22,55,night,Summer,15.3576349,14.63147199
0.515395728,0.917694121,1491,A20191702255,8.56,15.76,Shiraz,6/19/2019 22:55,246175,2019,6,19,22,55,night,Summer,13.09454865,12.15220445
0.597949802,0.822224611,1322,A20191702255,10.69,9.26,Kermanshah,6/19/2019 22:55,246175,2019,6,19,22,55,night,Summer,12.63219673,12.64112678
0.664621379,0.807738378,1361,A20191702255,17.21,23.25,Tabriz,6/19/2019 22:55,246175,2019,6,19,22,55,night,Summer,20.10036763,19.49402522
0.622733477,0.896226571,1191,A20191712200,20.96,25.38,Tehran,6/20/2019 22:00,247560,2019,6,20,22,0,night,Summer,21.36987188,19.38131934
0.566533875,0.902509756,1550,A20191712200,14.33,19.61,Esfahan,6/20/2019 22:00,247560,2019,6,20,22,0,night,Summer,15.76104227,14.35879678
0.515395728,0.917694121,1491,A20191712200,10.24,13.61,Shiraz,6/20/2019 22:00,247560,2019,6,20,22,0,night,Summer,12.73588943,12.21448312
0.597949802,0.822224611,1322,A20191712335,10.52,8.63,Kermanshah,6/20/2019 23:35,247655,2019,6,20,23,35,night,Summer,12.28022436,12.21806634
0.622733477,0.896226571,1191,A20191722240,17.53,24.87,Tehran,6/21/2019 22:40,249040,2019,6,21,22,40,night,Summer,20.82832401,19.36229207
0.566533875,0.902509756,1550,A20191722240,8.53,13.93,Esfahan,6/21/2019 22:40,249040,2019,6,21,22,40,night,Summer,12.59412328,12.15247704
0.664621379,0.807738378,1361,A20191722240,16.84,16.18,Tabriz,6/21/2019 22:40,249040,2019,6,21,22,40,night,Summer,16.76834407,16.91035326
0.515395728,0.917694121,1491,A20191722245,9.84,12.95,Shiraz,6/21/2019 22:45,249045,2019,6,21,22,45,night,Summer,11.86501115,11.08121597
0.622733477,0.896226571,1191,A20191732145,19.6,18.37,Tehran,6/22/2019 21:45,250425,2019,6,22,21,45,night,Summer,17.78779726,16.89515287
0.515395728,0.917694121,1491,A20191732145,14.85,17.66,Shiraz,6/22/2019 21:45,250425,2019,6,22,21,45,night,Summer,14.27771885,12.82334604
0.632856387,1.040739833,990,A20191732145,21.44,21.94,Mashhad,6/22/2019 21:45,250425,2019,6,22,21,45,night,Summer,19.04494154,18.02963769
0.597949802,0.822224611,1322,A20191732325,11.47,8.53,Kermanshah,6/22/2019 23:25,250525,2019,6,22,23,25,night,Summer,12.27439913,11.92832349
0.664621379,0.807738378,1361,A20191732325,20.19,15.35,Tabriz,6/22/2019 23:25,250525,2019,6,22,23,25,night,Summer,16.28454489,17.35070805
0.622733477,0.896226571,1191,A20191742230,20.24,26.59,Tehran,6/23/2019 22:30,251910,2019,6,23,22,30,night,Summer,21.67712874,20.70924964
0.632856387,1.040739833,990,A20191742230,16.49,16.92,Mashhad,6/23/2019 22:30,251910,2019,6,23,22,30,night,Summer,16.3018771,14.97859511
0.514173998,1.062556449,1370,A20191742230,13.72,16.38,Zahedan,6/23/2019 22:30,251910,2019,6,23,22,30,night,Summer,12.77577442,12.54220505
0.597949802,0.822224611,1322,A20191742230,8.55,9.95,Kermanshah,6/23/2019 22:30,251910,2019,6,23,22,30,night,Summer,13.12916052,13.08450311
0.664621379,0.807738378,1361,A20191742230,19.5,15.58,Tabriz,6/23/2019 22:30,251910,2019,6,23,22,30,night,Summer,16.53757635,16.93992732
0.632856387,1.040739833,990,A20191752135,12.8,13.68,Mashhad,6/24/2019 21:35,253295,2019,6,24,21,35,night,Summer,16.06641873,14.96458868
0.514173998,1.062556449,1370,A20191752135,10.1,9.43,Zahedan,6/24/2019 21:35,253295,2019,6,24,21,35,night,Summer,8.74923909,9.846540844
0.622733477,0.896226571,1191,A20191752310,19.35,22.65,Tehran,6/24/2019 23:10,253390,2019,6,24,23,10,night,Summer,19.43242619,20.0874088
0.597949802,0.822224611,1322,A20191752310,9.16,12.68,Kermanshah,6/24/2019 23:10,253390,2019,6,24,23,10,night,Summer,15.09364933,13.96351097
0.664621379,0.807738378,1361,A20191752310,17.41,17.21,Tabriz,6/24/2019 23:10,253390,2019,6,24,23,10,night,Summer,18.28654843,18.73517732
0.622733477,0.896226571,1191,A20191762215,16.52,26.89,Tehran,6/25/2019 22:15,254775,2019,6,25,22,15,night,Summer,21.4440267,20.53191988
